Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q678,alias,language,es,1,Reino de Tonga,,,
Q678,alias,language,ru,1,Королевство Тонга,,,
Q678,alias,language,hu,1,Tongai Királyság,,,
Q678,alias,language,en,1,to,,,
Q678,alias,language,zh,1,汤加,,,
Q678,alias,language,zh,2,湯加,,,
Q678,alias,language,zh-hant,1,湯加,,,
,,,,,,,,
Q678,description,language,en,,country in Oceania,,,
Q678,description,language,es,,país de Oceanía,,,
Q678,description,language,it,,Stato insulare dell'Oceania,,,
Q678,description,language,fr,,État de Polynésie,,,
Q678,description,language,de,,Inselstaat im Südpazifik,,,
Q678,description,language,ru,,государство в Океании,,,
Q678,description,language,ilo,,pagilian idiay Oceania,,,
Q678,description,language,en-gb,,country in Oceania,,,
Q678,description,language,nb,,øyland i Oseania,,,
Q678,description,language,sv,,land i Stilla havet,,,
Q678,description,language,nl,,land,,,
Q678,description,language,pl,,państwo w Polinezji na południowym Pacyfiku,,,
Q678,description,language,zh-hans,,位于太平洋西南部赤道附近的国家,,,
Q678,description,language,hu,,szigetállam Óceániában,,,
Q678,description,language,uk,,держава-архіпелаг в південно-західній частині Тихого океану,,,
,,,,,,,,
Q678,label,language,en,,Tonga,,,
Q678,label,language,fr,,Tonga,,,
Q678,label,language,es,,Tonga,,,
Q678,label,language,nl,,Tonga,,,
Q678,label,language,ace,,Tonga,,,
Q678,label,language,af,,Tonga,,,
Q678,label,language,am,,ቶንጋ,,,
Q678,label,language,an,,Tonga,,,
Q678,label,language,ar,,تونجا,,,
Q678,label,language,arz,,تونجا,,,
Q678,label,language,ast,,Tonga,,,
Q678,label,language,az,,Tonqa,,,
Q678,label,language,bcl,,Tonga,,,
Q678,label,language,be,,Тонга,,,
Q678,label,language,bg,,Тонга,,,
Q678,label,language,bjn,,Tonga,,,
Q678,label,language,bn,,টোঙ্গা,,,
Q678,label,language,bo,,ཊོང་ག,,,
Q678,label,language,bpy,,টঙ্গা,,,
Q678,label,language,br,,Tonga,,,
Q678,label,language,bs,,Tonga,,,
Q678,label,language,ca,,Tonga,,,
Q678,label,language,ce,,Тонга,,,
Q678,label,language,ceb,,Tonga,,,
Q678,label,language,chy,,Tonga,,,
Q678,label,language,ckb,,تۆنگا,,,
Q678,label,language,cs,,Tonga,,,
Q678,label,language,cu,,Тонга,,,
Q678,label,language,cy,,Tonga,,,
Q678,label,language,da,,Tonga,,,
Q678,label,language,de,,Tonga,,,
Q678,label,language,diq,,Tonga,,,
Q678,label,language,dv,,ޓޮންގާ,,,
Q678,label,language,el,,Τόνγκα,,,
Q678,label,language,eo,,Tongo,,,
Q678,label,language,et,,Tonga,,,
Q678,label,language,eu,,Tonga,,,
Q678,label,language,ext,,Tonga,,,
Q678,label,language,fa,,تونگا,,,
Q678,label,language,fi,,Tonga,,,
Q678,label,language,fo,,Tonga,,,
Q678,label,language,frp,,Tonga,,,
Q678,label,language,fy,,Tonga,,,
Q678,label,language,ga,,Tonga,,,
Q678,label,language,gd,,Tonga,,,
Q678,label,language,gl,,Tonga,,,
Q678,label,language,gv,,Yn Tongey,,,
Q678,label,language,hak,,Tûng-kâ,,,
Q678,label,language,he,,טונגה,,,
Q678,label,language,hi,,टोंगा,,,
Q678,label,language,hif,,Tonga,,,
Q678,label,language,hr,,Tonga,,,
Q678,label,language,ht,,Tonga,,,
Q678,label,language,hu,,Tonga,,,
Q678,label,language,ia,,Tonga,,,
Q678,label,language,id,,Tonga,,,
Q678,label,language,ilo,,Tonga,,,
Q678,label,language,io,,Tonga,,,
Q678,label,language,is,,Tonga,,,
Q678,label,language,it,,Tonga,,,
Q678,label,language,ja,,トンガ,,,
Q678,label,language,jv,,Tonga,,,
Q678,label,language,ka,,ტონგა,,,
Q678,label,language,kk,,Тонга,,,
Q678,label,language,kn,,ಟೋಂಗಾ,,,
Q678,label,language,ko,,통가,,,
Q678,label,language,ku,,Tonga,,,
Q678,label,language,kw,,Tonga,,,
Q678,label,language,la,,Tonga,,,
Q678,label,language,lb,,Tonga,,,
Q678,label,language,li,,Tonga,,,
Q678,label,language,lij,,Tonga,,,
Q678,label,language,lmo,,Tonga,,,
Q678,label,language,lt,,Tonga,,,
Q678,label,language,lv,,Tonga,,,
Q678,label,language,mk,,Тонга,,,
Q678,label,language,ml,,ടോങ്ക,,,
Q678,label,language,mn,,Тонга,,,
Q678,label,language,mr,,टोंगा,,,
Q678,label,language,mrj,,Тонга,,,
Q678,label,language,ms,,Tonga,,,
Q678,label,language,mt,,Tonga,,,
Q678,label,language,my,,တုံဂါနိုင်ငံ,,,
Q678,label,language,nah,,Tonga,,,
