Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q26273,alias,language,zh,荷属圣马丁,,,
Q26273,alias,language,zh,荷屬馬丁尼,,,
Q26273,alias,language,eu,Saint Maarten,,,
Q26273,alias,language,es,San Martín,,,
Q26273,alias,language,es,San Martin,,,
Q26273,alias,language,af,Sint-Maarten,,,
Q26273,alias,language,nl,Sint-Maarten,,,
Q26273,alias,language,nl,Eilandgebied sint maarten,,,
Q26273,alias,language,nl,SX,,,
Q26273,alias,language,pt,Sint maarten,,,
Q26273,alias,language,pt,Saint Marteen,,,
Q26273,alias,language,pt,St. Maarten,,,
Q26273,alias,language,eo,Sint Maarten,,,
Q26273,alias,language,ru,Сен-Мартен,,,
Q26273,alias,language,ru,Синт-Маартен,,,
Q26273,alias,language,fr,St Maarten,,,
Q26273,alias,language,fr,Sint-Maarten,,,
Q26273,alias,language,fr,État de Sint Marteen,,,
Q26273,alias,language,fr,Land Sint Maarten,,,
Q26273,alias,language,fr,Country of Sint Maarten,,,
Q26273,alias,language,fr,Sint Maarten,,,
Q26273,alias,language,ko,신트마르턴 섬,,,
Q26273,alias,language,ko,신트마르텐,,,
Q26273,alias,language,ko,신트마르텐 섬,,,
Q26273,alias,language,li,Sint-Maarten,,,
Q26273,alias,language,it,Sint-Maarten,,,
Q26273,alias,language,it,St. Maarten,,,
Q26273,alias,language,id,Eilandgebied Sint Maarten,,,
Q26273,alias,language,de,St. Maarten,,,
Q26273,alias,language,ja,オランダ領シント・マールテン,,,
Q26273,alias,language,vi,Lãnh thổ Đảo Sint Maarten,,,
Q26273,alias,language,vi,Lãnh thổ St. Maarten,,,
Q26273,alias,language,vi,Lãnh thổ Sint Maarten,,,
Q26273,alias,language,en,St. Maarten,,,
Q26273,alias,language,en,Saint Martin (Dutch part),,,
Q26273,alias,language,fy,Sint Maarten,,,
Q26273,alias,language,cs,Sint Maarten,,,
Q26273,alias,language,fa,سنت مارتن,,,
Q26273,alias,language,fa,سنت مارتین هلند,,,
Q26273,alias,language,bg,Синт Маартен,,,
Q26273,alias,language,ka,სინტ-მაარტენი,,,
Q26273,alias,language,ur,سینٹ مارٹن,,,
Q26273,alias,language,ur,Sint Maarten,,,
Q26273,alias,language,lt,Sent Martinas,,,
Q26273,alias,language,pt-br,Sint Maarten,,,
Q26273,alias,language,nb,Sint-Maarten,,,
Q26273,alias,language,nb,St. Maarten,,,
,,,,,,,
Q26273,description,language,en,"country on the Caribbean island of Saint Martin, part of the Kingdom of the Netherlands",,,
Q26273,description,language,pt-br,país caribenho integrante do Reino dos Países Baixos,,,
Q26273,description,language,nl,"Caribisch land, onderdeel van het Koninkrijk der Nederlanden",,,
Q26273,description,language,pa,ਨੀਦਰਲੈਂਡ ਦੀ ਬਾਦਸ਼ਾਹੀ ਦਾ ਸੰਘਟਕ ਦੇਸ਼,,,
Q26273,description,language,es,país autónomo del Reino de los Países Bajos,,,
Q26273,description,language,he,מחוז הולנדי אוטומטי בקריבים,,,
Q26273,description,language,it,nazione costitutiva del Regno dei Paesi Bassi,,,
Q26273,description,language,de,Land innerhalb des Königreiches der Niederlande,,,
Q26273,description,language,fr,"état insulaire des Caraïbes, appartenant au Royaume des Pays-Bas",,,
,,,,,,,
Q26273,label,language,zh,荷屬聖馬丁,,,
Q26273,label,language,eu,Sint Maarten,,,
Q26273,label,language,pl,Sint Maarten,,,
Q26273,label,language,es,Sint Maarten,,,
Q26273,label,language,af,Sint Maarten,,,
Q26273,label,language,oc,Sint Maarten,,,
Q26273,label,language,srn,Sint Maarten,,,
Q26273,label,language,ms,Sint Maarten,,,
Q26273,label,language,hu,Sint Maarten,,,
Q26273,label,language,br,Sint Maarten,,,
Q26273,label,language,el,Άγιος Μαρτίνος,,,
Q26273,label,language,pnb,سینٹ مارٹن,,,
Q26273,label,language,sv,Sint Maarten,,,
Q26273,label,language,nl,Sint Maarten,,,
Q26273,label,language,pt,São Martinho,,,
Q26273,label,language,eo,Sint-Maarten,,,
Q26273,label,language,su,Sint Maarten,,,
Q26273,label,language,ru,Синт-Мартен,,,
Q26273,label,language,mk,Свети Мартин,,,
Q26273,label,language,fi,Sint Maarten,,,
Q26273,label,language,uk,Сінт-Мартен,,,
Q26273,label,language,nn,Sint Maarten,,,
Q26273,label,language,lmo,Sint Maarten,,,
Q26273,label,language,tl,Sint Maarten,,,
Q26273,label,language,da,Sint Maarten,,,
Q26273,label,language,an,Sint Maarten,,,
Q26273,label,language,pms,Sint Maarten,,,
Q26273,label,language,fr,Saint-Martin (Royaume des Pays-Bas),,,
Q26273,label,language,ko,신트마르턴,,,
Q26273,label,language,be,Сінт-Мартэн,,,
Q26273,label,language,frr,Sint Maarten,,,
Q26273,label,language,lad,Sint Maarten,,,
Q26273,label,language,lv,Sintmārtena,,,
Q26273,label,language,li,Sint Maarten,,,
Q26273,label,language,it,Sint Maarten,,,
Q26273,label,language,id,Sint Maarten,,,
Q26273,label,language,de,Sint Maarten,,,
Q26273,label,language,ja,シント・マールテン,,,
Q26273,label,language,vi,Sint Maarten,,,
Q26273,label,language,en,Sint Maarten,,,
Q26273,label,language,fy,Sint Marten,,,
Q26273,label,language,ro,Sint Maarten,,,
Q26273,label,language,ca,Sint Maarten,,,
Q26273,label,language,war,Sint Maarten,,,
Q26273,label,language,cs,Svatý Martin,,,
Q26273,label,language,fa,سینت مارتن,,,
Q26273,label,language,mr,सिंट मार्टेन,,,
Q26273,label,language,bg,Синт Мартен,,,
Q26273,label,language,ka,სინტ-მარტენი,,,
Q26273,label,language,ur,سنٹ مارٹن,,,
Q26273,label,language,lt,Sint Martenas,,,
Q26273,label,language,nb,Sint Maarten,,,
Q26273,label,language,pt-br,São Martinho,,,
Q26273,label,language,simple,Saint Martin,,,
Q26273,label,language,sr,Свети Мартин,,,
Q26273,label,language,ar,سينت مارتن,,,
Q26273,label,language,ba,Синт-Мартен,,,
Q26273,label,language,pa,ਸਿੰਟ ਮਾਰਟਨ,,,
Q26273,label,language,he,סנט מארטן,,,
Q26273,label,language,be-tarask,Сінт-Маартэн,,,
