Page Title,Image URL,Local Image File
Flag of the Northern Mariana Islands.svg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Flag_of_the_Northern_Mariana_Islands.svg,data/flag-of-the-northern-mariana-islands.svg
