Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q664,alias,language,pl,Kraj Długiej Białej Chmury,,,
Q664,alias,language,roa-tara,Nuova Zelanda,,,
Q664,alias,language,yue,鳥施崙,,,
Q664,alias,language,yue,新西蘭,,,
Q664,alias,language,yue,鳥思倫新金山,,,
Q664,alias,language,yue,Aotearoa,,,
Q664,alias,language,yue,New Zealand,,,
Q664,alias,language,sgs,Naujuoji Zelandėjė,,,
Q664,alias,language,nan,Aotearoa,,,
Q664,alias,language,nan,Niú-se-lân,,,
Q664,alias,language,nan,Niu-se-lân,,,
Q664,alias,language,nan,New Zealand,,,
Q664,alias,language,nds-nl,Niej-Zeelaand,,,
Q664,alias,language,nds-nl,Niej Zeelaand,,,
Q664,alias,language,en-gb,Aotearoa,,,
Q664,alias,language,es,Nueva Zelandia,,,
Q664,alias,language,diq,Zelanda Newiye,,,
Q664,alias,language,en,NZ,,,
Q664,alias,language,en,NZL,,,
Q664,alias,language,en,Dominion of New Zealand,,,
Q664,alias,language,en,Aotearoa,,,
Q664,alias,language,nb,Ny-Zealand,,,
Q664,alias,language,de,New Zealand,,,
Q664,alias,language,de,Aotearoa,,,
Q664,alias,language,dsb,prmzo,,,
Q664,alias,language,zh-hk,新西蘭,,,
Q664,alias,language,gl,NZ,,,
Q664,alias,language,fr,nouvelle zélande,,,
,,,,,,,
Q664,description,language,en,island country in the South-West Pacific Ocean,,,
Q664,description,language,es,país de Oceanía,,,
Q664,description,language,pl,"Państwo wyspiarskie, położone na południowo-zachodnim Pacyfiku i składające się z dwóch głównych wysp (Północnej i Południowej)",,,
Q664,description,language,fr,pays d'Océanie,,,
Q664,description,language,de,Insel­staat im südlichen Pazifik,,,
Q664,description,language,en-gb,Country in Oceania. Part of Polynesia.,,,
Q664,description,language,it,Stato insulare dell'Oceania,,,
Q664,description,language,ru,страна в Океании,,,
Q664,description,language,zh-hans,大洋洲国家,,,
Q664,description,language,ilo,pagilian idiay Oceania,,,
Q664,description,language,nb,land i Oseania,,,
Q664,description,language,sv,land i södra Stilla havet,,,
Q664,description,language,mr,हा ओशनिया खंडामधील एक द्वीप देश आहे.,,,
Q664,description,language,dsb,puzo,,,
Q664,description,language,pt-br,país na Oceania,,,
Q664,description,language,pt,país na Oceania,,,
Q664,description,language,ta,தென்-மேற்கு பசிபிக் கடலிலுள்ள தீவு,,,
Q664,description,language,he,מדינה,,,
Q664,description,language,sr,острвска земља у југозападном делу Тихог океана,,,
Q664,description,language,sr-ec,острвска земља у југозападном делу Тихог океана,,,
Q664,description,language,sr-el,ostrvska zemlja u jugozapadnom delu Tihog okeana,,,
Q664,description,language,hu,állam a Csendes-óceán délnyugati részén,,,
Q664,description,language,gl,país de Oceanía,,,
Q664,description,language,ja,太平洋南西部に位置する国,,,
Q664,description,language,cs,ostrovní stát v jižním Pacifiku,,,
Q664,description,language,nl,land in Oceanië,,,
,,,,,,,
Q664,label,language,en,New Zealand,,,
Q664,label,language,ru,Новая Зеландия,,,
Q664,label,language,es,Nueva Zelanda,,,
Q664,label,language,fr,Nouvelle-Zélande,,,
Q664,label,language,pl,Nowa Zelandia,,,
Q664,label,language,be-tarask,Новая Зэляндыя,,,
Q664,label,language,roa-tara,Nuève Zelanne,,,
Q664,label,language,yue,紐西蘭,,,
Q664,label,language,lzh,紐西蘭,,,
Q664,label,language,sgs,Naujuojė Zelandėjė,,,
Q664,label,language,rup,Naua Zeelanda,,,
Q664,label,language,nan,Sin Jia̍t-lân-jia,,,
Q664,label,language,nds-nl,Ni'j-Zeelaand,,,
Q664,label,language,vro,Vahtsõnõ Meremaa,,,
Q664,label,language,de,Neuseeland,,,
Q664,label,language,en-gb,New Zealand,,,
Q664,label,language,nl,Nieuw-Zeeland,,,
Q664,label,language,it,Nuova Zelanda,,,
Q664,label,language,sl,Nova Zelandija,,,
Q664,label,language,mi,Aotearoa,,,
Q664,label,language,ace,Seulandia Barô,,,
Q664,label,language,af,Nieu-Seeland,,,
Q664,label,language,am,ኒው ዚላንድ,,,
Q664,label,language,an,Nueva Zelanda,,,
Q664,label,language,ang,Nīƿe Sǣland,,,
Q664,label,language,ar,نيوزيلندا,,,
Q664,label,language,arc,ܢܝܘ ܙܝܠܢܕ,,,
Q664,label,language,arz,نيوزيلاندا,,,
Q664,label,language,ast,Nueva Zelanda,,,
Q664,label,language,az,Yeni Zelandiya,,,
Q664,label,language,bar,Neiseeland,,,
Q664,label,language,bcl,Nueva Zelanda,,,
Q664,label,language,be,Новая Зеландыя,,,
Q664,label,language,bg,Нова Зеландия,,,
Q664,label,language,bi,Niu Zilan,,,
Q664,label,language,bm,New Zealand,,,
Q664,label,language,bn,নিউজিল্যান্ড,,,
Q664,label,language,bo,ནིའུ་ཛི་ལེན་ཌི།,,,
Q664,label,language,bpy,নিউজিল্যান্ড,,,
Q664,label,language,br,Zeland-Nevez,,,
Q664,label,language,bs,Novi Zeland,,,
