Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q668,alias,language,nl,Republiek India,,,
Q668,alias,language,nl,Bharat,,,
Q668,alias,language,en,Bharat,,,
Q668,alias,language,en,Hindustan,,,
Q668,alias,language,en,Bharatvarsh,,,
Q668,alias,language,en,Republic of india,,,
Q668,alias,language,en,भारत गणराज्य,,,
Q668,alias,language,en,Hind,,,
Q668,alias,language,en,Aryavart,,,
Q668,alias,language,en,in,,,
Q668,alias,language,bn,ভারতীয় প্রজাতন্ত্র,,,
Q668,alias,language,bn,ISO 3166-1:IN,,,
Q668,alias,language,bn,Bhārat Gaṇarājya,,,
Q668,alias,language,bn,Les Indes,,,
Q668,alias,language,bn,The Republic of India,,,
Q668,alias,language,bn,Some indian facts,,,
Q668,alias,language,bn,ভারতীয় রাজ্যসংঘ,,,
Q668,alias,language,bn,Bharat,,,
Q668,alias,language,bn,শরিফা,,,
Q668,alias,language,bn,ভারত গণরাজ্য,,,
Q668,alias,language,bn,India,,,
Q668,alias,language,bn,India's,,,
Q668,alias,language,bn,Hindio,,,
Q668,alias,language,bn,Indian Republic,,,
Q668,alias,language,bn,Indea,,,
Q668,alias,language,bn,Tenjikukoku,,,
Q668,alias,language,bn,Republic of India,,,
Q668,alias,language,bn,ইন্ডিয়া,,,
Q668,alias,language,bn,भारत गणराज्य,,,
Q668,alias,language,bn,Bhart,,,
Q668,alias,language,bn,India proper,,,
Q668,alias,language,bn,ভারতীয়,,,
Q668,alias,language,bn,भारत,,,
Q668,alias,language,bn,ISO 3166-1 alpha-3/IND,,,
Q668,alias,language,bn,Yin du,,,
Q668,alias,language,bn,Al-Hind,,,
Q668,alias,language,bn,Al Hind,,,
Q668,alias,language,bn,ভারতবর্ষ,,,
Q668,alias,language,bn,Indya,,,
Q668,alias,language,bn,India.,,,
Q668,alias,language,es,República de la India,,,
Q668,alias,language,it,Repubblica dell'India,,,
Q668,alias,language,ko,인디아,,,
Q668,alias,language,ta,பாரதம்,,,
Q668,alias,language,ta,இந்தியக் குடியரசு,,,
Q668,alias,language,zh-hans,印度共和国,,,
Q668,alias,language,fr,République d'Inde,,,
Q668,alias,language,fr,Bharat,,,
Q668,alias,language,ro,India,,,
Q668,alias,language,ro,Republica India,,,
Q668,alias,language,te,భారత్,,,
Q668,alias,language,te,ఇండియా,,,
Q668,alias,language,te,భారత దేశం,,,
Q668,alias,language,hi,भारत,,,
Q668,alias,language,hi,हिंदुस्तान,,,
Q668,alias,language,hi,भारतवर्ष,,,
Q668,alias,language,hu,Indiai Köztársaság,,,
Q668,alias,language,fa,هندوستان,,,
Q668,alias,language,el,Δημοκρατία της Ινδίας,,,
Q668,alias,language,gl,República da India,,,
Q668,alias,language,zh,印度共和国,,,
Q668,alias,language,zh,印度共和國,,,
Q668,alias,language,zh-cn,印度共和国,,,
Q668,alias,language,zh-hant,印度共和國,,,
Q668,alias,language,zh-hk,印度共和國,,,
Q668,alias,language,zh-mo,印度共和國,,,
Q668,alias,language,zh-my,印度共和国,,,
Q668,alias,language,zh-sg,印度共和国,,,
Q668,alias,language,zh-tw,印度共和國,,,
Q668,alias,language,ru,Республика Индия,,,
,,,,,,,
Q668,description,language,en,country in South Asia,,,
