Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q1183,alias,language,fr,1,Puerto Rico,,,
Q1183,alias,language,be-tarask,1,Пўэрта-Рыка,,,
Q1183,alias,language,it,1,Portorico,,,
Q1183,alias,language,en,1,Commonwealth of Puerto Rico,,,
Q1183,alias,language,en,2,Estado Libre Asociado de Puerto Rico,,,
Q1183,alias,language,en,3,PR,,,
Q1183,alias,language,hu,1,Puerto Ricoi Nemzetközösség,,,
Q1183,alias,language,es,1,Estado Libre Asociado de Puerto Rico,,,
Q1183,alias,language,ru,1,Свободно ассоциированное государство Пуэрто-Рико,,,
Q1183,alias,language,ru,2,Свободно присоединившееся государство Пуэрто-Рико,,,
Q1183,alias,language,ru,3,Содружество Пуэрто-Рико,,,
,,,,,,,,
Q1183,description,language,en,,unincorporated territory of the United States,,,
Q1183,description,language,ru,,Зависимая территория США в Карибском море,,,
Q1183,description,language,fr,,état libre associé aux États-Unis,,,
Q1183,description,language,it,,territorio non incorporato degli Stati Uniti d'America,,,
Q1183,description,language,es,,Estado Libre Asociado de los Estados Unidos,,,
Q1183,description,language,de,,US-amerikanisches Außengebiet,,,
Q1183,description,language,nb,,amerikansk avhengig område i Karibia,,,
Q1183,description,language,ilo,,di nainkorporado a teritorio ti Estados Unidos iti Amerika,,,
Q1183,description,language,zh-hans,,美国在加勒比海地区的一个自治邦,,,
Q1183,description,language,he,,אי בקריבים שנשלט על ידי ארצות הברית,,,
Q1183,description,language,hu,,"sziget a Karib-tengerben, az Amerikai Egyesült Államok külbirtoka",,,
Q1183,description,language,nl,,territorium van de VS in de Caribische Zee,,,
,,,,,,,,
Q1183,label,language,en,,Puerto Rico,,,
Q1183,label,language,ru,,Пуэрто-Рико,,,
Q1183,label,language,fr,,Porto Rico,,,
Q1183,label,language,en-ca,,Puerto Rico,,,
Q1183,label,language,en-gb,,Puerto Rico,,,
Q1183,label,language,de,,Puerto Rico,,,
Q1183,label,language,it,,Porto Rico,,,
Q1183,label,language,es,,Puerto Rico,,,
Q1183,label,language,nl,,Puerto Rico,,,
Q1183,label,language,pt,,Porto Rico,,,
Q1183,label,language,pt-br,,Porto Rico,,,
Q1183,label,language,pl,,Portoryko,,,
Q1183,label,language,af,,Puerto Rico,,,
Q1183,label,language,gsw,,Puerto Rico,,,
Q1183,label,language,an,,Puerto Rico,,,
Q1183,label,language,ang,,Puerto Rico,,,
Q1183,label,language,ar,,بورتوريكو,,,
Q1183,label,language,ast,,Puertu Ricu,,,
Q1183,label,language,az,,Puerto Riko,,,
Q1183,label,language,bcl,,Puerto Rico,,,
Q1183,label,language,be,,Пуэрта-Рыка,,,
Q1183,label,language,bg,,Пуерто Рико,,,
Q1183,label,language,bn,,পুয়ের্তো রিকো,,,
Q1183,label,language,bpy,,পুয়ের্তো রিকো,,,
Q1183,label,language,br,,Puerto Rico,,,
Q1183,label,language,bs,,Porto Riko,,,
Q1183,label,language,ca,,Puerto Rico,,,
Q1183,label,language,cbk-zam,,Puerto Rico,,,
Q1183,label,language,ceb,,Puerto Rico,,,
Q1183,label,language,cs,,Portoriko,,,
Q1183,label,language,cv,,Пуэрто-Рико,,,
Q1183,label,language,cy,,Puerto Rico,,,
Q1183,label,language,da,,Puerto Rico,,,
Q1183,label,language,diq,,Porto Riko,,,
Q1183,label,language,dsb,,Puerto Rico,,,
Q1183,label,language,dv,,ޕުއެރްތޮ ރީކޯ,,,
Q1183,label,language,el,,Πουέρτο Ρίκο,,,
Q1183,label,language,eo,,Porto-Riko,,,
Q1183,label,language,et,,Puerto Rico,,,
Q1183,label,language,eu,,Puerto Rico,,,
Q1183,label,language,ext,,Puertu Ricu,,,
Q1183,label,language,fa,,پورتوریکو,,,
Q1183,label,language,fi,,Puerto Rico,,,
Q1183,label,language,fo,,Puerto Riko,,,
Q1183,label,language,frp,,Pôrto Rico,,,
Q1183,label,language,frr,,Puerto Riko,,,
Q1183,label,language,fy,,Puerto Riko,,,
Q1183,label,language,ga,,Pórtó Ríce,,,
Q1183,label,language,gd,,Puerto Rico,,,
Q1183,label,language,gl,,Porto Rico - Puerto Rico,,,
Q1183,label,language,gv,,Yn Phurt Verçhagh,,,
Q1183,label,language,he,,פוארטו ריקו,,,
Q1183,label,language,hi,,प्युर्तो रिको,,,
Q1183,label,language,hr,,Portoriko,,,
Q1183,label,language,hsb,,Puerto Rico,,,
Q1183,label,language,ht,,Pòtoriko,,,
Q1183,label,language,hu,,Puerto Rico,,,
Q1183,label,language,hy,,Պուերտո Ռիկո,,,
Q1183,label,language,ia,,Porto Rico,,,
Q1183,label,language,id,,Puerto Riko,,,
Q1183,label,language,ilo,,Puerto Rico,,,
Q1183,label,language,io,,Portuo Riko,,,
Q1183,label,language,is,,Púertó Ríkó,,,
Q1183,label,language,ja,,プエルトリコ,,,
Q1183,label,language,jv,,Puerto Riko,,,
Q1183,label,language,ka,,პუერტო-რიკო,,,
Q1183,label,language,kk,,Пуэрто-Рико,,,
Q1183,label,language,ko,,푸에르토리코,,,
Q1183,label,language,ku,,Porto Rîko,,,
Q1183,label,language,kw,,Puerto Rico,,,
Q1183,label,language,la,,Portus Dives,,,
Q1183,label,language,lb,,Puerto Rico,,,
Q1183,label,language,li,,Puerto Rico,,,
Q1183,label,language,lij,,Pòrto Ricco,,,
Q1183,label,language,ln,,Puerto Rico,,,
Q1183,label,language,lt,,Puerto Rikas,,,
Q1183,label,language,lv,,Puertoriko,,,
Q1183,label,language,mk,,Порторико,,,
Q1183,label,language,ml,,പോർട്ടോ റിക്കോ,,,
Q1183,label,language,mr,,पोर्तो रिको,,,
Q1183,label,language,ms,,Puerto Rico,,,
Q1183,label,language,nah,,Puerto Rico,,,
Q1183,label,language,nds,,Puerto Rico,,,
Q1183,label,language,nn,,Puerto Rico,,,
Q1183,label,language,nov,,Puerto Riko,,,
Q1183,label,language,oc,,Puerto Rico,,,
Q1183,label,language,os,,Пуэрто-Рико,,,
Q1183,label,language,pap,,Puerto Rico,,,
Q1183,label,language,pnb,,پورٹو ریکو,,,
Q1183,label,language,qu,,Burinkin,,,
Q1183,label,language,ro,,Puerto Rico,,,
Q1183,label,language,rw,,Puwerito Riko,,,
Q1183,label,language,scn,,Portu Ricu,,,
Q1183,label,language,sco,,Puerto Rico,,,
Q1183,label,language,sh,,Portoriko,,,
Q1183,label,language,sk,,Portoriko,,,
Q1183,label,language,sl,,Portoriko,,,
Q1183,label,language,so,,Buerto Riko,,,
Q1183,label,language,sq,,Portorikoja,,,
Q1183,label,language,sr,,Порторико,,,
Q1183,label,language,su,,Puérto Riko,,,
Q1183,label,language,sv,,Puerto Rico,,,
Q1183,label,language,sw,,Puerto Rico,,,
Q1183,label,language,ta,,புவேர்ட்டோ ரிக்கோ,,,
Q1183,label,language,te,,ఫ్యూర్టో రికో,,,
Q1183,label,language,th,,เปอร์โตริโก,,,
Q1183,label,language,tl,,Puerto Rico,,,
Q1183,label,language,tr,,Porto Riko,,,
Q1183,label,language,tt,,Пуэрто-Рико,,,
Q1183,label,language,ug,,پوئېرتو رىكو,,,
Q1183,label,language,uk,,Пуерто-Рико,,,
Q1183,label,language,ur,,پورٹو ریکو,,,
Q1183,label,language,uz,,Puerto-Riko,,,
Q1183,label,language,vi,,Puerto Rico,,,
Q1183,label,language,vo,,Puertorikeäns,,,
Q1183,label,language,wa,,Porto Rico,,,
Q1183,label,language,war,,Puerto Rico,,,
Q1183,label,language,wo,,Poortorikoo,,,
Q1183,label,language,wuu,,布爱勒导里高,,,
Q1183,label,language,yo,,Púẹ́rtò Ríkò,,,
Q1183,label,language,zea,,Puerto Rico,,,
Q1183,label,language,zh,,波多黎各,,,
Q1183,label,language,be-tarask,,Пуэрта-Рыка,,,
Q1183,label,language,nan,,Puerto Rico,,,
Q1183,label,language,nb,,Puerto Rico,,,
Q1183,label,language,ba,,Пуэрто-Рико,,,
Q1183,label,language,pa,,ਪੁਏਰਤੋ ਰੀਕੋ,,,
Q1183,label,language,ay,,Burinkin,,,
Q1183,label,language,mg,,Puerto Rico,,,
Q1183,label,language,sgs,,Puerto Rėks,,,
Q1183,label,language,yue,,波多黎各,,,
Q1183,label,language,arz,,پويرتو ريكو,,,
Q1183,label,language,bar,,Puerto Rico,,,
Q1183,label,language,ne,,प्युर्तो रिको,,,
Q1183,label,language,ce,,Пуэрто-Рико,,,
Q1183,label,language,gag,,Puerto Riko,,,
Q1183,label,language,am,,ፕዌርቶ ሪኮ,,,
Q1183,label,language,zh-hans,,波多黎各,,,
Q1183,label,language,sc,,Puerto Rico,,,
Q1183,label,language,si,,පුවටෝ රිකෝ,,,
Q1183,label,language,cdo,,Puerto Rico,,,
Q1183,label,language,lrc,,پورتوریکو,,,
