Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q142,alias,language,fr,1,République française,,,
Q142,alias,language,fr,2,L'Hexagone,,,
Q142,alias,language,fr,3,Hexagone,,,
Q142,alias,language,fr,4,fille aînée de l’Église,,,
Q142,alias,language,fr,5,patrie des droits de l'Homme,,,
Q142,alias,language,fr,6,pays des Lumières,,,
Q142,alias,language,fr,7,FR,,,
Q142,alias,language,en,1,French Republic,,,
Q142,alias,language,en,2,FR,,,
Q142,alias,language,en,3,République française,,,
Q142,alias,language,en,4,Republic of France,,,
Q142,alias,language,en,5,La France,,,
Q142,alias,language,en,6,fr,,,
Q142,alias,language,de,1,Französische Republik,,,
Q142,alias,language,de,2,Republik Frankreich,,,
Q142,alias,language,mi,1,Parani,,,
Q142,alias,language,mi,2,France,,,
Q142,alias,language,mi,3,Wiwi,,,
Q142,alias,language,st,1,France,,,
Q142,alias,language,hu,1,FRA,,,
Q142,alias,language,hu,2,Francia Köztársaság,,,
Q142,alias,language,pdc,1,France,,,
Q142,alias,language,cdo,1,Huák-làng-să̤ Gê̤ṳng-huò-guók,,,
Q142,alias,language,ga,1,Fhrainc,,,
Q142,alias,language,ga,2,Frainc,,,
Q142,alias,language,ga,3,An Frainc,,,
Q142,alias,language,yi,1,פֿֿראַנקרײַך,,,
Q142,alias,language,yi,2,פֿראַנקרײַך,,,
Q142,alias,language,su,1,France,,,
Q142,alias,language,su,2,Prancis,,,
Q142,alias,language,ckb,1,فەرەنسا,,,
Q142,alias,language,ckb,2,فەڕانسە,,,
Q142,alias,language,be-tarask,1,Француская Рэспубліка,,,
Q142,alias,language,nap,1,Francia,,,
Q142,alias,language,nap,2,France,,,
Q142,alias,language,yo,1,France,,,
Q142,alias,language,yo,2,Fransi,,,
Q142,alias,language,yo,3,Faranse,,,
Q142,alias,language,yo,4,Fúrànsì,,,
Q142,alias,language,yo,5,Furansi,,,
Q142,alias,language,ja,1,法朗西,,,
Q142,alias,language,ja,2,フランス共和国,,,
Q142,alias,language,ja,3,仏蘭西,,,
Q142,alias,language,gn,1,Francia,,,
Q142,alias,language,gn,2,Fránsia,,,
Q142,alias,language,sk,1,Francúzska republika,,,
Q142,alias,language,mn,1,Франц улс,,,
Q142,alias,language,th,1,France,,,
Q142,alias,language,th,2,ประเทศสาธารณรัฐฝรั่งเศส,,,
Q142,alias,language,th,3,สาธารณรัฐฝรั่งเศส,,,
