Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q811,alias,language,es,República de Nicaragua,,,
Q811,alias,language,nb,Republikken Nicaragua,,,
Q811,alias,language,ja,ニカラグア共和国,,,
Q811,alias,language,ja,ニカラグァ,,,
Q811,alias,language,ja,ニカラグワ,,,
Q811,alias,language,hu,Nicaraguai Köztársaság,,,
Q811,alias,language,zh-hans,尼加拉瓜共和国,,,
Q811,alias,language,ru,Республика Никарагуа,,,
Q811,alias,language,en,ni,,,
,,,,,,,
Q811,description,language,en,country in Central America,,,
Q811,description,language,it,Stato dell'America Centrale,,,
Q811,description,language,fr,pays d'Amérique centrale,,,
Q811,description,language,es,país de América Central,,,
Q811,description,language,en-gb,country in Central America,,,
Q811,description,language,ru,страна в Северной Америке,,,
Q811,description,language,de,zentralamerikanischer Staat,,,
Q811,description,language,ilo,pagilian idiay Tengnga nga Amerika,,,
Q811,description,language,nb,land i Mellom-Amerika,,,
Q811,description,language,sr,земља у Средњој Америци,,,
Q811,description,language,sr-ec,земља у Средњој Америци,,,
Q811,description,language,sr-el,zemlja u Srednjoj Americi,,,
Q811,description,language,zh-hans,中美洲国家,,,
Q811,description,language,he,מדינה במרכז אמריקה,,,
Q811,description,language,zh-hk,中美國家,,,
Q811,description,language,zh-tw,中美國家,,,
Q811,description,language,zh,中美國家,,,
Q811,description,language,zh-cn,中美国家,,,
Q811,description,language,hu,állam Közép-Amerikában,,,
Q811,description,language,bn,মধ্য আমেরিকার একটি দেশ,,,
Q811,description,language,uk,країна в Північній Америці між Тихим океаном і Карибським морем,,,
Q811,description,language,nl,land in Midden-Amerika,,,
,,,,,,,
Q811,label,language,en,Nicaragua,,,
Q811,label,language,it,Nicaragua,,,
Q811,label,language,fr,Nicaragua,,,
Q811,label,language,nb,Nicaragua,,,
Q811,label,language,ru,Никарагуа,,,
Q811,label,language,es,Nicaragua,,,
Q811,label,language,de,Nicaragua,,,
Q811,label,language,en-gb,Nicaragua,,,
Q811,label,language,ilo,Nicaragua,,,
Q811,label,language,hu,Nicaragua,,,
Q811,label,language,ace,Nikaragua,,,
Q811,label,language,af,Nicaragua,,,
Q811,label,language,am,ኒካራጓ,,,
Q811,label,language,an,Nicaragua,,,
Q811,label,language,ar,نيكاراجوا,,,
Q811,label,language,arz,نيكاراجوا,,,
Q811,label,language,ast,Nicaragua,,,
Q811,label,language,ay,Nikarwa,,,
Q811,label,language,az,Nikaraqua,,,
Q811,label,language,bcl,Nikaragua,,,
Q811,label,language,be,Нікарагуа,,,
Q811,label,language,bg,Никарагуа,,,
Q811,label,language,bm,Nikaragwa,,,
Q811,label,language,bn,নিকারাগুয়া,,,
Q811,label,language,bo,ནི་ཀ་ར་གུ་ཝ།,,,
Q811,label,language,bpy,নিকারাগুয়া,,,
Q811,label,language,br,Nicaragua,,,
Q811,label,language,bs,Nikaragva,,,
Q811,label,language,ca,Nicaragua,,,
Q811,label,language,ceb,Nicaragua,,,
Q811,label,language,ce,Никарагуа,,,
Q811,label,language,ckb,نیکاراگوا,,,
Q811,label,language,cs,Nikaragua,,,
Q811,label,language,cy,Nicaragua,,,
Q811,label,language,da,Nicaragua,,,
Q811,label,language,de-ch,Nicaragua,,,
Q811,label,language,diq,Nikaragua,,,
Q811,label,language,dsb,Nikaragua,,,
Q811,label,language,dv,ނިކަރާގުއާ,,,
Q811,label,language,ee,Nicaragua,,,
Q811,label,language,el,Νικαράγουα,,,
Q811,label,language,en-ca,Nicaragua,,,
Q811,label,language,eo,Nikaragvo,,,
Q811,label,language,et,Nicaragua,,,
Q811,label,language,eu,Nikaragua,,,
Q811,label,language,ext,Nicarágua,,,
Q811,label,language,fa,نیکاراگوئه,,,
