Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q334,alias,language,en,Republic of Singapore,,,
Q334,alias,language,en,SG,,,
Q334,alias,language,be-tarask,Сынґапур,,,
Q334,alias,language,nan,Singapore,,,
Q334,alias,language,zh-hant,星加坡,,,
Q334,alias,language,zh-hant,新加坡共和國,,,
Q334,alias,language,it,Repubblica di Singapore,,,
Q334,alias,language,zh-hans,星加坡,,,
Q334,alias,language,zh-hans,新加坡共和国,,,
Q334,alias,language,zh,星加坡,,,
Q334,alias,language,zh,新加坡共和国,,,
Q334,alias,language,zh,新加坡共和國,,,
Q334,alias,language,pam,Singapore,,,
Q334,alias,language,nb,Republikken Singapore,,,
Q334,alias,language,es,República de Singapur,,,
Q334,alias,language,es,Ciudad de Singapur,,,
Q334,alias,language,pt-br,República de Singapura,,,
Q334,alias,language,vec,Singapore,,,
Q334,alias,language,zh-hk,星加坡,,,
Q334,alias,language,zh-hk,新加坡共和國,,,
Q334,alias,language,yue,星加坡,,,
Q334,alias,language,yue,新加坡,,,
Q334,alias,language,yue,石叻,,,
Q334,alias,language,yue,新加坡共和國,,,
Q334,alias,language,yue,新架坡,,,
Q334,alias,language,hu,Szingapúri Köztársaság,,,
Q334,alias,language,gl,República de Singapur,,,
Q334,alias,language,zh-cn,星加坡,,,
Q334,alias,language,zh-cn,新加坡共和国,,,
Q334,alias,language,zh-mo,新加坡共和國,,,
Q334,alias,language,zh-mo,星加坡,,,
Q334,alias,language,zh-my,新加坡共和国,,,
Q334,alias,language,zh-sg,新加坡共和国,,,
Q334,alias,language,zh-tw,星加坡,,,
Q334,alias,language,zh-tw,新加坡共和國,,,
Q334,alias,language,ru,Республика Сингапур,,,
,,,,,,,
Q334,description,language,en,city-state in Southeast Asia,,,
Q334,description,language,es,país de Asia,,,
Q334,description,language,zh-hant,東南亞島國及城市國家,,,
Q334,description,language,fr,ville-État d'Asie,,,
Q334,description,language,it,stato insulare del sud-est asiatico,,,
Q334,description,language,zh-hans,东南亚岛国及城市国家,,,
Q334,description,language,zh,东南亚岛国及城市国家,,,
Q334,description,language,en-gb,A country in southest Asia,,,
Q334,description,language,de,Stadtstaat in Südostasien,,,
Q334,description,language,ru,страна в Азии,,,
Q334,description,language,ilo,pagilian idiay Abagatan a Daya nga Asia,,,
Q334,description,language,fi,valtio Kaakkois-Aasiassa,,,
Q334,description,language,nb,land i Sørøst-Asia,,,
Q334,description,language,nl,stadstaat in Azië,,,
Q334,description,language,ja,東南アジアの都市国家,,,
Q334,description,language,id,negara di Asia Tenggara,,,
Q334,description,language,pt-br,cidade-Estado do Sudeste Asiático,,,
Q334,description,language,ta,சிங்கபூர் ஜலசந்தி,,,
Q334,description,language,zh-cn,东南亚岛国及城市国家,,,
Q334,description,language,zh-hk,東南亞島國及城市國家,,,
Q334,description,language,yue,喺東南亞嘅島國,,,
Q334,description,language,hu,városállam Délkelet Ázsiában,,,
Q334,description,language,uk,місто-держава в Південно-Східній Азії на краю Малаккського півострова,,,
Q334,description,language,gl,estado insular situada na Península Malaia no sueste de Asia,,,
Q334,description,language,zh-mo,東南亞島國及城市國家,,,
Q334,description,language,zh-my,东南亚岛国及城市国家,,,
Q334,description,language,zh-sg,东南亚岛国及城市国家,,,
Q334,description,language,zh-tw,東南亞島國及城市國家,,,
,,,,,,,
Q334,label,language,en,Singapore,,,
Q334,label,language,fr,Singapour,,,
Q334,label,language,ru,Сингапур,,,
Q334,label,language,es,Singapur,,,
Q334,label,language,be-tarask,Сынгапур,,,
Q334,label,language,roa-tara,Singapore,,,
Q334,label,language,map-bms,Singapura,,,
Q334,label,language,sgs,Singapūrs,,,
Q334,label,language,rup,Singapore,,,
Q334,label,language,nan,Sin-ka-pho,,,
Q334,label,language,vro,Singapur,,,
Q334,label,language,zh-hant,新加坡,,,
Q334,label,language,de,Singapur,,,
Q334,label,language,it,Singapore,,,
Q334,label,language,zh-hans,新加坡,,,
Q334,label,language,en-gb,Singapore,,,
Q334,label,language,zh,新加坡,,,
Q334,label,language,pam,Singapur,,,
Q334,label,language,en-ca,Singapore,,,
Q334,label,language,zh-cn,新加坡,,,
Q334,label,language,ms,Singapura,,,
Q334,label,language,mk,Сингапур,,,
Q334,label,language,pl,Singapur,,,
Q334,label,language,nl,Singapore,,,
Q334,label,language,ace,Singapura,,,
Q334,label,language,af,Singapoer,,,
Q334,label,language,am,ሲንጋፖር,,,
Q334,label,language,an,Singapur,,,
Q334,label,language,ar,سنغافورة,,,
Q334,label,language,arz,سينجابوره,,,
Q334,label,language,ast,Singapur,,,
Q334,label,language,az,Sinqapur,,,
Q334,label,language,ba,Сингапур,,,
Q334,label,language,bar,Singapur,,,
Q334,label,language,bcl,Singapore,,,
Q334,label,language,be,Сінгапур,,,
Q334,label,language,bg,Сингапур,,,
Q334,label,language,bi,Singapore,,,
Q334,label,language,bjn,Singapura,,,
Q334,label,language,bn,সিঙ্গাপুর,,,
Q334,label,language,bo,སེང་ག་ཕོར།,,,
Q334,label,language,bpy,সিঙ্গাপুর,,,
Q334,label,language,br,Singapour,,,
Q334,label,language,bs,Singapur,,,
Q334,label,language,bug,Singapura,,,
Q334,label,language,bxr,Сингапур,,,
Q334,label,language,ca,Singapur,,,
Q334,label,language,cdo,Sĭng-gă-pŏ̤,,,
Q334,label,language,ce,Сингапур,,,
Q334,label,language,ceb,Singgapura,,,
Q334,label,language,ckb,سینگاپور,,,
Q334,label,language,cs,Singapur,,,
Q334,label,language,csb,Singapùr,,,
Q334,label,language,cv,Сингапур,,,
Q334,label,language,cy,Singapore,,,
Q334,label,language,da,Singapore,,,
Q334,label,language,diq,Singapur,,,
Q334,label,language,dsb,Singapur,,,
Q334,label,language,dv,ސިންގަޕޫރު,,,
Q334,label,language,el,Σιγκαπούρη,,,
Q334,label,language,eo,Singapuro,,,
Q334,label,language,et,Singapur,,,
Q334,label,language,eu,Singapur,,,
Q334,label,language,ext,Singapul,,,
Q334,label,language,fa,سنگاپور,,,
Q334,label,language,ff,Sinngapuur,,,
Q334,label,language,fi,Singapore,,,
Q334,label,language,fo,Singapor,,,
Q334,label,language,frp,Singapor,,,
Q334,label,language,fy,Singapore,,,
Q334,label,language,ga,Singeapór,,,
Q334,label,language,gag,Singapur,,,
Q334,label,language,gan,新加坡,,,
Q334,label,language,gd,Singeapòr,,,
Q334,label,language,gl,Singapur,,,
Q334,label,language,gu,સિંગાપુર,,,
Q334,label,language,gv,Singapore,,,
Q334,label,language,ha,Singapore,,,
Q334,label,language,hak,Sîn-kâ-po,,,
Q334,label,language,haw,Sinapoa,,,
Q334,label,language,he,סינגפור,,,
Q334,label,language,hi,सिंगापुर,,,
Q334,label,language,hif,Singapore,,,
Q334,label,language,hr,Singapur,,,
Q334,label,language,ht,Sengapou,,,
Q334,label,language,hu,Szingapúr,,,
Q334,label,language,hy,Սինգապուրի Հանրապետություն,,,
Q334,label,language,ia,Singapur,,,
Q334,label,language,id,Singapura,,,
Q334,label,language,ie,Singapor,,,
Q334,label,language,ilo,Singapur,,,
Q334,label,language,io,Singapur,,,
Q334,label,language,is,Singapúr,,,
Q334,label,language,ja,シンガポール,,,
Q334,label,language,jbo,singapura,,,
Q334,label,language,jv,Singapura,,,
Q334,label,language,ka,სინგაპური,,,
Q334,label,language,kab,Singapur,,,
Q334,label,language,ki,Singapore,,,
Q334,label,language,kk,Сингапур,,,
Q334,label,language,kl,Singapore,,,
Q334,label,language,km,សិង្ហបុរី,,,
Q334,label,language,kn,ಸಿಂಗಾಪುರ್,,,
Q334,label,language,ko,싱가포르,,,
Q334,label,language,ku,Singapûr,,,
Q334,label,language,kv,Сингапур,,,
Q334,label,language,kw,Singapour,,,
Q334,label,language,la,Singapura,,,
Q334,label,language,lb,Singapur,,,
Q334,label,language,lez,Сингапур,,,
Q334,label,language,li,Singapore,,,
Q334,label,language,lij,Scingapô,,,
Q334,label,language,lmo,Singapur,,,
Q334,label,language,ln,Singapur,,,
Q334,label,language,lt,Singapūras,,,
Q334,label,language,lv,Singapūra,,,
Q334,label,language,mg,Singapaoro,,,
Q334,label,language,mhr,Сингапур,,,
Q334,label,language,mi,Hingapoa,,,
Q334,label,language,ml,സിംഗപ്പൂർ,,,
Q334,label,language,mn,Сингапур,,,
Q334,label,language,mr,सिंगापूर,,,
Q334,label,language,mt,Singapor,,,
Q334,label,language,my,စင်ကာပူနိုင်ငံ,,,
Q334,label,language,mzn,سنگاپور,,,
Q334,label,language,na,Tsingapoar,,,
Q334,label,language,nah,Singapur,,,
Q334,label,language,nds,Singapur,,,
Q334,label,language,ne,सिंगापुर,,,
Q334,label,language,nn,Singapore,,,
Q334,label,language,nov,Singapore,,,
Q334,label,language,nv,Sį́ʼgaboo,,,
Q334,label,language,oc,Singapor,,,
Q334,label,language,or,ସିଙ୍ଗାପୁର,,,
Q334,label,language,os,Сингапур,,,
Q334,label,language,pa,ਸਿੰਘਾਪੁਰ,,,
Q334,label,language,pih,Singapur,,,
Q334,label,language,pms,Singapor,,,
Q334,label,language,pnb,سنگاپور,,,
Q334,label,language,ps,سينګاپور,,,
Q334,label,language,pt,Singapura,,,
Q334,label,language,qu,Singapur,,,
Q334,label,language,ro,Singapore,,,
Q334,label,language,rue,Сінґапур,,,
Q334,label,language,rw,Singapore,,,
Q334,label,language,sa,सिङ्गापुर,,,
Q334,label,language,sah,Сингапур,,,
Q334,label,language,scn,Singapura,,,
Q334,label,language,sco,Singapore,,,
Q334,label,language,se,Singapore,,,
Q334,label,language,sg,Sïngäpûru,,,
Q334,label,language,sh,Singapur,,,
Q334,label,language,sk,Singapur,,,
Q334,label,language,sl,Singapur,,,
Q334,label,language,sm,Sigapoa,,,
Q334,label,language,so,Singabuur,,,
Q334,label,language,sq,Singapori,,,
Q334,label,language,sr,Сингапур,,,
Q334,label,language,ss,ISingapholo,,,
Q334,label,language,su,Singapura,,,
Q334,label,language,sv,Singapore,,,
Q334,label,language,sw,Singapuri,,,
Q334,label,language,szl,Singapur,,,
Q334,label,language,ta,சிங்கப்பூர்,,,
Q334,label,language,te,సింగపూరు,,,
Q334,label,language,tg,Сингапур,,,
Q334,label,language,th,ประเทศสิงคโปร์,,,
Q334,label,language,tk,Singapur,,,
Q334,label,language,tl,Singgapur,,,
Q334,label,language,tr,Singapur,,,
Q334,label,language,tt,Сингапур,,,
Q334,label,language,udm,Сингапур,,,
Q334,label,language,ug,سىنگاپور,,,
Q334,label,language,uk,Сінгапур,,,
Q334,label,language,ur,سنگاپور,,,
Q334,label,language,uz,Singapur,,,
Q334,label,language,vec,Singapor,,,
Q334,label,language,vep,Singapur,,,
Q334,label,language,vi,Singapore,,,
Q334,label,language,vo,Singapurän,,,
Q334,label,language,war,Singgapura,,,
Q334,label,language,wo,Singapoor,,,
Q334,label,language,wuu,新加坡,,,
Q334,label,language,xal,Сингапурмудин Орн,,,
Q334,label,language,yi,סינגאפור,,,
Q334,label,language,yo,Singapore,,,
Q334,label,language,nb,Singapore,,,
Q334,label,language,de-ch,Singapur,,,
Q334,label,language,pt-br,Singapura,,,
Q334,label,language,yue,星架坡,,,
Q334,label,language,ky,"Сингапур, мамлекет",,,
Q334,label,language,gsw,Singapùùr,,,
Q334,label,language,lo,ປະເທດສິງກະໂປ,,,
Q334,label,language,min,Singapura,,,
Q334,label,language,hsb,Singapur,,,
Q334,label,language,crh-latn,Singapur,,,
Q334,label,language,lzh,新加坡,,,
Q334,label,language,zh-hk,新加坡,,,
Q334,label,language,zea,Singapoor,,,
Q334,label,language,tet,Singapura,,,
Q334,label,language,sn,Singapore,,,
Q334,label,language,om,Singaappoor,,,
Q334,label,language,gn,Singapur,,,
Q334,label,language,brh,Singápúr,,,
Q334,label,language,kaa,Singapur,,,
Q334,label,language,zh-mo,新加坡,,,
Q334,label,language,zh-my,新加坡,,,
Q334,label,language,zh-sg,新加坡,,,
Q334,label,language,zh-tw,新加坡,,,
Q334,label,language,xmf,სინგაპური,,,
Q334,label,language,si,සිංගප්පූරුව,,,
,,,,,,,
Q334,claim,P610,wikibase-item,720209,normal,,
Q334,claim,P1036,string,2--5957,normal,,
Q334,claim,P1082,quantity,+5399200,preferred,,
Q334,claim,P1082,quantity,+3844800,normal,,
Q334,claim,P421,wikibase-item,6985,normal,,
Q334,claim,P31,wikibase-item,3624078,normal,,
Q334,claim,P31,wikibase-item,133442,normal,,
Q334,claim,P31,wikibase-item,112099,normal,,
Q334,claim,P31,wikibase-item,515,normal,,
Q334,claim,P31,wikibase-item,2264924,normal,,
Q334,claim,P30,wikibase-item,48,normal,,
Q334,claim,P36,wikibase-item,334,normal,,
Q334,claim,P38,wikibase-item,190951,normal,,
Q334,claim,P47,wikibase-item,833,preferred,,
Q334,claim,P47,wikibase-item,252,preferred,,
Q334,claim,P47,wikibase-item,2223,normal,,
Q334,claim,P78,wikibase-item,41851,normal,,
Q334,claim,P35,wikibase-item,38987,normal,,
Q334,claim,P194,wikibase-item,1517231,normal,,
Q334,claim,P297,string,SG,normal,,
Q334,claim,P298,string,SGP,normal,,
Q334,claim,P299,string,702,normal,,
Q334,claim,P214,string,151204333,normal,,
Q334,claim,P269,string,026400960,normal,,
Q334,claim,P268,string,11865542f,normal,,
Q334,claim,P244,string,n79059023,normal,,
Q334,claim,P373,string,Singapore,normal,,
Q334,claim,P474,string,+65,normal,,
Q334,claim,P163,wikibase-item,483659,normal,,
Q334,claim,P85,wikibase-item,209973,normal,,
Q334,claim,P227,string,4055089-8,normal,,
Q334,claim,P41,commonsMedia,Flag of Singapore.svg,normal,,
Q334,claim,P6,wikibase-item,57643,normal,,
Q334,claim,P37,wikibase-item,1860,normal,,
Q334,claim,P37,wikibase-item,9237,normal,,
Q334,claim,P37,wikibase-item,727694,normal,,
Q334,claim,P37,wikibase-item,5885,normal,,
Q334,claim,P463,wikibase-item,1065,normal,,
Q334,claim,P463,wikibase-item,7785,normal,,
Q334,claim,P463,wikibase-item,7768,normal,+00000001967-08-08T00:00:00Z,
Q334,claim,P463,wikibase-item,7825,normal,,
Q334,claim,P463,wikibase-item,170481,normal,,
Q334,claim,P625,latitude,1.3,normal,,
Q334,claim,P625,longitude,103.8,normal,,
Q334,claim,P910,wikibase-item,1456051,normal,,
Q334,claim,P242,commonsMedia,LocationSingapore2.png,normal,,
Q334,claim,P94,commonsMedia,Coat of arms of Singapore (blazon).svg,normal,,
Q334,claim,P237,wikibase-item,131947,normal,,
Q334,claim,P948,commonsMedia,"Supertree Grove, Gardens by the Bay, Singapore - 20120704 (banner).jpg",normal,,
Q334,claim,P349,string,00571024,normal,,
Q334,claim,P998,string,Regional/Asia/Singapore/,normal,,
Q334,claim,P984,string,SIN,normal,,
Q334,claim,P982,string,aa344640-fd57-3960-afb4-84d0d3b69d3d,normal,,
Q334,claim,P17,wikibase-item,334,normal,,
Q334,claim,P409,string,35501559,normal,,
Q334,claim,P213,string,0000 0001 2185 1814,normal,,
Q334,claim,P646,string,/m/06t2t,normal,,
Q334,claim,P901,string,SN,normal,,
Q334,claim,P1566,string,1880251,normal,,
Q334,claim,P935,string,Singapore,normal,,
Q334,claim,P1465,wikibase-item,7482605,normal,,
Q334,claim,P1464,wikibase-item,7463349,normal,,
Q334,claim,P1448,monolingualtext,Republic of Singapore,preferred,,
Q334,claim,P1448,monolingualtext,Republik Singapura,preferred,,
Q334,claim,P1448,monolingualtext,新加坡共和国,preferred,,
Q334,claim,P1448,monolingualtext,சிங்கப்பூர் குடியரசு,preferred,,
Q334,claim,P1740,wikibase-item,17444207,normal,,
Q334,claim,P1313,wikibase-item,866756,normal,,
Q334,claim,P1792,wikibase-item,7061956,normal,,
,,,,,,,
Q334,sitelink,site,enwiki,Singapore,,,
Q334,sitelink,site,simplewiki,Singapore,,,
Q334,sitelink,site,zhwiki,新加坡,,,
Q334,sitelink,site,mswiki,Singapura,,,
Q334,sitelink,site,mkwiki,Сингапур,,,
Q334,sitelink,site,plwiki,Singapur,,,
Q334,sitelink,site,frwiki,Singapour,,,
Q334,sitelink,site,itwiki,Singapore,,,
Q334,sitelink,site,dewiki,Singapur,,,
Q334,sitelink,site,ruwiki,Сингапур,,,
Q334,sitelink,site,nlwiki,Singapore,,,
Q334,sitelink,site,acewiki,Singapura,,,
Q334,sitelink,site,afwiki,Singapoer,,,
Q334,sitelink,site,alswiki,Singapur,,,
Q334,sitelink,site,amwiki,ሲንጋፖር,,,
Q334,sitelink,site,anwiki,Singapur,,,
Q334,sitelink,site,arwiki,سنغافورة,,,
Q334,sitelink,site,arzwiki,سينجابوره,,,
Q334,sitelink,site,astwiki,Singapur,,,
Q334,sitelink,site,azwiki,Sinqapur,,,
Q334,sitelink,site,bawiki,Сингапур,,,
Q334,sitelink,site,barwiki,Singapur,,,
Q334,sitelink,site,bclwiki,Singapore (isla),,,
Q334,sitelink,site,bewiki,Сінгапур,,,
Q334,sitelink,site,bgwiki,Сингапур,,,
Q334,sitelink,site,biwiki,Singapore,,,
Q334,sitelink,site,bjnwiki,Singapura,,,
Q334,sitelink,site,bnwiki,সিঙ্গাপুর,,,
Q334,sitelink,site,bowiki,སེང་ག་ཕོར།,,,
Q334,sitelink,site,bpywiki,সিঙ্গাপুর,,,
Q334,sitelink,site,brwiki,Singapour,,,
Q334,sitelink,site,bswiki,Singapur,,,
Q334,sitelink,site,bugwiki,Singapura,,,
Q334,sitelink,site,bxrwiki,Сингапур,,,
Q334,sitelink,site,cawiki,Singapur,,,
Q334,sitelink,site,cdowiki,Sĭng-gă-pŏ̤,,,
Q334,sitelink,site,cewiki,Сингапур,,,
Q334,sitelink,site,cebwiki,Singgapura,,,
Q334,sitelink,site,ckbwiki,سینگاپور,,,
Q334,sitelink,site,crhwiki,Singapur,,,
