Page Title,Image URL,Local Image File
Flag of the People's Republic of China.svg,//upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg,data/flag-of-the-people's-republic-of-china.svg
