Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q912,alias,language,es,1,República de Malí,,,
Q912,alias,language,es,2,Mali,,,
Q912,alias,language,de,1,Republik Mali,,,
Q912,alias,language,de,2,Republique du Mali,,,
Q912,alias,language,de,3,République du Mali,,,
Q912,alias,language,nb,1,Republikken Mali,,,
Q912,alias,language,hu,1,Mali Köztársaság,,,
Q912,alias,language,hu,2,Francia-Szudán,,,
Q912,alias,language,zh-hant,1,馬里共和國,,,
Q912,alias,language,en,1,Republic of Mali,,,
Q912,alias,language,en,2,République du Mali,,,
Q912,alias,language,en,3,ml,,,
Q912,alias,language,el,1,Δημοκρατία του Μάλι,,,
Q912,alias,language,ru,1,Республика Мали,,,
Q912,alias,language,zh,1,馬利共和國,,,
,,,,,,,,
Q912,description,language,en,,country in Africa,,,
Q912,description,language,fr,,pays d'Afrique de l'Ouest,,,
Q912,description,language,es,,país de África,,,
Q912,description,language,it,,stato dell'Africa occidentale,,,
Q912,description,language,ru,,страна в Африке,,,
Q912,description,language,de,,Staat in Westafrika,,,
Q912,description,language,ilo,,pagilian idiay Aprika,,,
Q912,description,language,nb,,land i Afrika,,,
Q912,description,language,el,,χώρα της δυτικής Αφρικής,,,
Q912,description,language,nds-nl,,laand in Afrika,,,
Q912,description,language,nl,,land in Afrika,,,
Q912,description,language,sr,,држава у западној Африци,,,
Q912,description,language,sr-ec,,држава у западној Африци,,,
Q912,description,language,sr-el,,država u zapadnoj Africi,,,
Q912,description,language,ksh,,Ene Schtahd em Noodwäste vun Affrekah,,,
Q912,description,language,zh-hans,,位于西非的内陆国家,,,
Q912,description,language,hu,,állam Nyugat-Afrikában,,,
Q912,description,language,cs,,stát v Africe,,,
Q912,description,language,sv,,Land i Afrika,,,
,,,,,,,,
Q912,label,language,en,,Mali,,,
Q912,label,language,fr,,Mali,,,
Q912,label,language,es,,Malí,,,
Q912,label,language,be-tarask,,Малі,,,
Q912,label,language,nan,,Mali,,,
Q912,label,language,en-ca,,Mali,,,
Q912,label,language,en-gb,,Mali,,,
Q912,label,language,ar,,مالي,,,
Q912,label,language,nl,,Mali,,,
Q912,label,language,de,,Mali,,,
Q912,label,language,sw,,Mali,,,
Q912,label,language,ace,,Mali,,,
Q912,label,language,af,,Mali,,,
Q912,label,language,am,,ማሊ,,,
Q912,label,language,an,,Mali,,,
Q912,label,language,arc,,ܡܠܝ,,,
Q912,label,language,arz,,مالى,,,
Q912,label,language,ast,,Malí,,,
Q912,label,language,az,,Mali,,,
Q912,label,language,bcl,,Mali,,,
Q912,label,language,be,,Малі,,,
Q912,label,language,bg,,Мали,,,
Q912,label,language,bjn,,Mali,,,
Q912,label,language,bm,,Mali,,,
Q912,label,language,bn,,মালি,,,
