Page Title,Image URL,Local Image File
Flag of Guadeloupe (local).svg,https://upload.wikimedia.org/wikipedia/commons/0/04/Flag_of_Guadeloupe_%28local%29.svg,data/flag-of-guadeloupe-local.svg
