Page Title,Image URL,Local Image File
Flag of the Sahrawi Arab Democratic Republic.svg,//upload.wikimedia.org/wikipedia/commons/2/26/Flag_of_the_Sahrawi_Arab_Democratic_Republic.svg,data/flag-of-the-sahrawi-arab-democratic-republic.svg
