Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q971,alias,language,fr,1,Congo,,,
Q971,alias,language,fr,2,Congo-Brazzaville,,,
Q971,alias,language,es,1,Congo Brazzaville,,,
Q971,alias,language,es,2,Congo,,,
Q971,alias,language,en,1,Congo-Brazzaville,,,
Q971,alias,language,en,2,Congo Republic,,,
Q971,alias,language,en,3,République du Congo,,,
Q971,alias,language,en,4,Republic of Congo,,,
Q971,alias,language,en,5,cg,,,
Q971,alias,language,en,6,Rep. Congo,,,
Q971,alias,language,it,1,Congo-Brazzaville,,,
Q971,alias,language,it,2,Congo Francese,,,
Q971,alias,language,it,3,Congo,,,
Q971,alias,language,de,1,CGO,,,
Q971,alias,language,de,2,Französisch-Kongo,,,
Q971,alias,language,de,3,Kongo-Brazzaville,,,
Q971,alias,language,de,4,Departements der Republik Kongo,,,
Q971,alias,language,de,5,Kongo,,,
Q971,alias,language,nb,1,Kongo-Brazzaville,,,
Q971,alias,language,pl,1,Republika Konga,,,
Q971,alias,language,new,1,गणतन्त्र कंगो,,,
Q971,alias,language,new,2,कङ्गो प्रजातन्त्र,,,
Q971,alias,language,nl,1,Republiek Congo,,,
Q971,alias,language,hu,1,Congo-Brazzaville,,,
Q971,alias,language,sv,1,Republiken Kongo,,,
Q971,alias,language,sv,2,Kongo,,,
Q971,alias,language,ru,1,Конго,,,
Q971,alias,language,ru,2,Конго-Браззавиль,,,
,,,,,,,,
Q971,description,language,en,,country in Africa,,,
Q971,description,language,fr,,pays d'Afrique centrale,,,
Q971,description,language,es,,País de África,,,
Q971,description,language,it,,stato dell'Africa Centrale,,,
Q971,description,language,ru,,страна в Африке,,,
Q971,description,language,de,,Staat in Zentralafrika,,,
Q971,description,language,ilo,,pagilian idiay Aprika,,,
Q971,description,language,nb,,land i Sentral-Afrika,,,
Q971,description,language,pl,,państwo w Afryce,,,
Q971,description,language,cs,,africký stát,,,
