Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q817,alias,language,es,Estado de Kuwait,,,
Q817,alias,language,en,State of Kuwait,,,
Q817,alias,language,en,Dawlat al-Kuwait,,,
Q817,alias,language,en,دولة الكويت,,,
Q817,alias,language,en,الكويت,,,
Q817,alias,language,hu,Kuvaiti Állam,,,
,,,,,,,
Q817,description,language,en,country in Asia,,,
Q817,description,language,de,Staat in Vorderasien,,,
Q817,description,language,es,país de Asia,,,
Q817,description,language,nb,land i Midtøsten,,,
Q817,description,language,fr,état du Golfe Persique,,,
Q817,description,language,it,"emirato sovrano, situato nell'Asia sud-occidentale",,,
Q817,description,language,ru,страна в Азии,,,
Q817,description,language,ilo,pagilian idiay Asia,,,
Q817,description,language,en-gb,country in Asia,,,
Q817,description,language,tl,samalaykum,,,
Q817,description,language,sr,држава у западној Азији,,,
Q817,description,language,sr-ec,држава у западној Азији,,,
Q817,description,language,sr-el,država u zapadnoj Aziji,,,
Q817,description,language,zh-hans,亚洲国家,,,
Q817,description,language,hu,állam Délnyugat-Ázsiában,,,
Q817,description,language,uk,країна в південно-західній Азії,,,
Q817,description,language,fa,کشوری در خاورمیانه,,,
,,,,,,,
Q817,label,language,en,Kuwait,,,
Q817,label,language,de,Kuwait,,,
Q817,label,language,es,Kuwait,,,
Q817,label,language,be-tarask,Кувэйт,,,
Q817,label,language,nan,Kuwait,,,
Q817,label,language,fr,Koweït,,,
Q817,label,language,nb,Kuwait,,,
Q817,label,language,nl,Koeweit,,,
Q817,label,language,en-ca,Kuwait,,,
Q817,label,language,en-gb,Kuwait,,,
Q817,label,language,ace,Kuwait,,,
Q817,label,language,af,Koeweit,,,
Q817,label,language,am,ኩዌት,,,
Q817,label,language,an,Kuwait,,,
Q817,label,language,ang,Cuwait,,,
Q817,label,language,ar,الكويت,,,
Q817,label,language,arc,ܟܘܘܝܬ,,,
Q817,label,language,arz,الكويت,,,
Q817,label,language,ast,Kuwait,,,
Q817,label,language,az,Küveyt,,,
Q817,label,language,bar,Kuwait,,,
Q817,label,language,bcl,Kuwait,,,
Q817,label,language,be,Кувейт,,,
Q817,label,language,bg,Кувейт,,,
Q817,label,language,bn,কুয়েত,,,
Q817,label,language,bo,ཁུ་ཝི་ཐི།,,,
Q817,label,language,bpy,কুয়েত,,,
Q817,label,language,br,Koweit,,,
Q817,label,language,bs,Kuvajt,,,
Q817,label,language,bug,Kuwait,,,
Q817,label,language,bxr,Кувейт,,,
Q817,label,language,ca,Kuwait,,,
Q817,label,language,ceb,Kuwait,,,
Q817,label,language,ckb,کووەیت,,,
Q817,label,language,cs,Kuvajt,,,
Q817,label,language,csb,Kùwejt,,,
Q817,label,language,cv,Кувейт,,,
Q817,label,language,cy,Kuwait,,,
Q817,label,language,da,Kuwait,,,
Q817,label,language,dsb,Kuwait,,,
Q817,label,language,dv,ކުވެއިތު,,,
Q817,label,language,dz,ཀུ་ཝེཊ་,,,
Q817,label,language,el,Κουβέιτ,,,
Q817,label,language,eo,Kuvajto,,,
Q817,label,language,et,Kuveit,,,
Q817,label,language,eu,Kuwait,,,
Q817,label,language,ext,Kuwait,,,
Q817,label,language,fa,کویت,,,
Q817,label,language,fi,Kuwait,,,
Q817,label,language,fo,Kuveit,,,
Q817,label,language,frp,Koveyit,,,
Q817,label,language,fy,Koeweit,,,
Q817,label,language,ga,Cuáit,,,
Q817,label,language,gag,Kuveyt,,,
Q817,label,language,gd,Cubhait,,,
Q817,label,language,gl,Kuwait - الكويت,,,
Q817,label,language,gu,કુવૈત,,,
Q817,label,language,gv,Yn Choowait,,,
Q817,label,language,hak,Khô-vî-thi̍t,,,
Q817,label,language,haw,Kuete,,,
Q817,label,language,he,כווית,,,
Q817,label,language,hi,कुवैत,,,
Q817,label,language,hif,Kuwait,,,
Q817,label,language,hr,Kuvajt,,,
Q817,label,language,hsb,Kuwait,,,
Q817,label,language,ht,Kowet,,,
Q817,label,language,hu,Kuvait,,,
Q817,label,language,hy,Քուվեյթ,,,
Q817,label,language,ia,Kuwait,,,
Q817,label,language,id,Kuwait,,,
Q817,label,language,ie,Kuwait,,,
Q817,label,language,ilo,Kuwait,,,
Q817,label,language,io,Kuwait,,,
Q817,label,language,is,Kúveit,,,
Q817,label,language,it,Kuwait,,,
Q817,label,language,ja,クウェート,,,
Q817,label,language,jbo,"ku,uait",,,
Q817,label,language,jv,Kuwait,,,
Q817,label,language,ka,ქუვეითი,,,
Q817,label,language,kbd,Кувейт,,,
Q817,label,language,kk,Кувейт,,,
Q817,label,language,kl,Kuwait,,,
Q817,label,language,km,គុយវ៉ែត,,,
Q817,label,language,kn,ಕುವೈತ್,,,
Q817,label,language,ko,쿠웨이트,,,
Q817,label,language,ku,Kuweyt,,,
Q817,label,language,kv,Кувейт,,,
Q817,label,language,kw,Koweyt,,,
Q817,label,language,la,Cuvaitum,,,
Q817,label,language,lb,Kuwait,,,
Q817,label,language,lez,Кувейт,,,
Q817,label,language,li,Koeweit,,,
Q817,label,language,lij,Kuwait,,,
Q817,label,language,lmo,Kuwait,,,
Q817,label,language,ln,Koweit,,,
Q817,label,language,lt,Kuveitas,,,
Q817,label,language,lv,Kuveita,,,
Q817,label,language,mk,Кувајт,,,
Q817,label,language,ml,കുവൈറ്റ്‌,,,
Q817,label,language,mn,Кувейт,,,
Q817,label,language,mr,कुवेत,,,
Q817,label,language,ms,Kuwait,,,
Q817,label,language,my,ကူဝိတ်နိုင်ငံ,,,
Q817,label,language,na,Kuwait,,,
Q817,label,language,nah,Cuhuait,,,
Q817,label,language,nds,Kuwait,,,
Q817,label,language,ne,कुवेत,,,
Q817,label,language,new,कुवेत,,,
Q817,label,language,nn,Kuwait,,,
Q817,label,language,nov,Kuwayt,,,
Q817,label,language,nv,Kóóweiʼ,,,
Q817,label,language,oc,Kowait,,,
Q817,label,language,or,କୁଏତ,,,
Q817,label,language,os,Кувейт,,,
Q817,label,language,pam,Kuwait,,,
Q817,label,language,pih,Kyuuwait,,,
Q817,label,language,pl,Kuwejt,,,
Q817,label,language,pms,Kuwait,,,
Q817,label,language,pnb,کویت,,,
Q817,label,language,ps,کوېټ,,,
Q817,label,language,pt,Kuwait,,,
Q817,label,language,qu,Kuwait,,,
Q817,label,language,ro,Kuweit,,,
Q817,label,language,ru,Кувейт,,,
Q817,label,language,rw,Koweti,,,
Q817,label,language,sa,कुवैत,,,
Q817,label,language,sah,Кувейт,,,
Q817,label,language,scn,Kuwait,,,
Q817,label,language,sco,Kuwait,,,
Q817,label,language,se,Kuwait,,,
Q817,label,language,sh,Kuvajt,,,
Q817,label,language,sk,Kuvajt,,,
Q817,label,language,sl,Kuvajt,,,
Q817,label,language,so,Kuwayt,,,
Q817,label,language,sq,Kuvajti,,,
Q817,label,language,sr,Кувајт,,,
Q817,label,language,ss,IKhuwathi,,,
Q817,label,language,su,Kuwait,,,
Q817,label,language,sv,Kuwait,,,
Q817,label,language,sw,Kuwait,,,
Q817,label,language,szl,Kuwejt,,,
Q817,label,language,ta,குவைத்,,,
Q817,label,language,te,కువైట్,,,
Q817,label,language,tg,Кувайт,,,
Q817,label,language,th,ประเทศคูเวต,,,
Q817,label,language,tk,Kuweýt,,,
Q817,label,language,tl,Kuwait,,,
Q817,label,language,tr,Kuveyt,,,
Q817,label,language,tt,Күвәйт,,,
Q817,label,language,udm,Кувейт,,,
Q817,label,language,ug,كۇۋەيت,,,
Q817,label,language,uk,Кувейт,,,
Q817,label,language,ur,کویت,,,
Q817,label,language,uz,Quvayt,,,
Q817,label,language,vi,Kuwait,,,
Q817,label,language,vo,Kovätän,,,
Q817,label,language,war,Kuwait,,,
Q817,label,language,wo,Kowet,,,
Q817,label,language,wuu,科威特,,,
Q817,label,language,xal,Кувейтин Нутг,,,
Q817,label,language,yi,קואווייט,,,
Q817,label,language,yo,Kuwaiti,,,
Q817,label,language,zh,科威特,,,
Q817,label,language,zh-cn,科威特,,,
Q817,label,language,zh-hans,科威特,,,
Q817,label,language,zh-hant,科威特,,,
Q817,label,language,de-ch,Kuwait,,,
Q817,label,language,pt-br,Kuwait,,,
Q817,label,language,zea,Koeweit,,,
Q817,label,language,ba,Күвейт,,,
Q817,label,language,ce,Кувейт,,,
Q817,label,language,sr-ec,Кувајт,,,
Q817,label,language,sr-el,Kuvajt,,,
Q817,label,language,pa,ਕੁਵੈਤ,,,
Q817,label,language,crh-latn,Küveyt,,,
Q817,label,language,gsw,Kuwait,,,
Q817,label,language,vro,Kuveit,,,
Q817,label,language,sgs,Kovėits,,,
Q817,label,language,lzh,科威特,,,
Q817,label,language,yue,科威特,,,
Q817,label,language,tet,Kuwait,,,
Q817,label,language,ha,Kuwait,,,
Q817,label,language,sn,Kuwait,,,
Q817,label,language,ky,Кувейт,,,
Q817,label,language,om,Kuweet,,,
Q817,label,language,kaa,Kuvayt,,,
Q817,label,language,tokipona,ma Kuwasi,,,
Q817,label,language,cdo,Kuwait,,,
