Page Title,Image URL,Local Image File
Flag of the French Southern and Antarctic Lands.svg,https://upload.wikimedia.org/wikipedia/commons/a/a7/Flag_of_the_French_Southern_and_Antarctic_Lands.svg,data/flag-of-the-french-southern-and-antarctic-lands.svg
