Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q810,alias,language,nan,Jordan,,,
Q810,alias,language,es,Reino Hachemita de Jordania,,,
Q810,alias,language,es,Transjordania,,,
Q810,alias,language,pam,Jordan,,,
Q810,alias,language,en,Hashemite Kingdom of Jordan,,,
Q810,alias,language,en,JO,,,
Q810,alias,language,en,JOR,,,
Q810,alias,language,nb,Det hasjimittiske kongeriket Jordan,,,
Q810,alias,language,hu,Jordán Hásimita Királyság,,,
,,,,,,,
Q810,description,language,en,country in Asia,,,
Q810,description,language,it,Stato dell'Asia occidentale,,,
Q810,description,language,de,Staat in Vorderasien,,,
Q810,description,language,es,país de Asia,,,
Q810,description,language,en-gb,country in Asia,,,
Q810,description,language,fr,état du Proche-Orient sans contact direct avec la Méditerranée,,,
Q810,description,language,ru,страна в Азии,,,
Q810,description,language,he,מדינה במזרח התיכון,,,
Q810,description,language,ilo,pagilian idiay Asia,,,
Q810,description,language,nb,land i Vest-Asia,,,
Q810,description,language,uz,Osiyodagi davlat,,,
Q810,description,language,sr,држава у западној Азији,,,
Q810,description,language,sr-ec,држава у западној Азији,,,
Q810,description,language,sr-el,država u zapadnoj Aziji,,,
Q810,description,language,ksh,Ene Schtahd em arrahbesche Deil vun Wäßaasije,,,
Q810,description,language,zh-hans,中东国家,,,
Q810,description,language,hy,hordanan,,,
Q810,description,language,hu,állam Délnyugat-Ázsiában,,,
Q810,description,language,zh-cn,中东国家,,,
Q810,description,language,zh,中东国家,,,
Q810,description,language,zh-hant,中東國家,,,
Q810,description,language,zh-tw,中東國家,,,
Q810,description,language,zh-hk,中東國家,,,
Q810,description,language,uk,країна на південному заході Азії,,,
Q810,description,language,nl,land in Azië,,,
,,,,,,,
Q810,label,language,en,Jordan,,,
Q810,label,language,it,Giordania,,,
Q810,label,language,de,Jordanien,,,
Q810,label,language,fr,Jordanie,,,
Q810,label,language,ru,Иордания,,,
Q810,label,language,es,Jordania,,,
Q810,label,language,be-tarask,Ярданія,,,
Q810,label,language,nan,Iok-tàn,,,
Q810,label,language,en-gb,Jordan,,,
Q810,label,language,pam,Hordanya,,,
Q810,label,language,nl,Jordanië,,,
Q810,label,language,en-ca,Jordan,,,
Q810,label,language,gu,જૉર્ડન,,,
Q810,label,language,de-ch,Jordanien,,,
Q810,label,language,ace,Yordania,,,
Q810,label,language,af,Jordanië,,,
Q810,label,language,am,ጆርዳን,,,
Q810,label,language,an,Chordania,,,
Q810,label,language,ang,Hascemisce Cynerīce þæs Iordanes,,,
Q810,label,language,ar,الأردن,,,
Q810,label,language,arc,ܝܘܪܕܢܢ,,,
Q810,label,language,arz,الاردن,,,
Q810,label,language,ast,Xordania,,,
Q810,label,language,az,İordaniya,,,
Q810,label,language,bar,Jordanien,,,
Q810,label,language,bcl,Yordanya,,,
Q810,label,language,be,Іарданія,,,
Q810,label,language,bg,Йордания,,,
Q810,label,language,bjn,Yordania,,,
Q810,label,language,bm,Ordon,,,
Q810,label,language,bn,জর্দান,,,
Q810,label,language,bo,རྗོར་ཌན།,,,
Q810,label,language,bpy,জর্ডান,,,
Q810,label,language,br,Jordania,,,
Q810,label,language,bs,Jordan,,,
Q810,label,language,bug,Yordania,,,
Q810,label,language,bxr,Йордан,,,
Q810,label,language,ca,Jordània,,,
Q810,label,language,ceb,Hordanya,,,
Q810,label,language,ckb,ئوردن,,,
Q810,label,language,cs,Jordánsko,,,
Q810,label,language,csb,Jordaniô,,,
Q810,label,language,cv,Иордани,,,
Q810,label,language,cy,Gwlad Iorddonen,,,
Q810,label,language,da,Jordan,,,
Q810,label,language,diq,Urdun,,,
Q810,label,language,dsb,Jordaniska,,,
Q810,label,language,dv,އުރުދުން,,,
Q810,label,language,el,Ιορδανία,,,
Q810,label,language,eo,Jordanio,,,
Q810,label,language,et,Jordaania,,,
Q810,label,language,eu,Jordania,,,
Q810,label,language,ext,Jordania,,,
Q810,label,language,fa,اردن,,,
Q810,label,language,fi,Jordania,,,
Q810,label,language,fo,Jordan,,,
Q810,label,language,frp,J·ordanie,,,
Q810,label,language,fy,Jordaanje,,,
Q810,label,language,ga,An Iordáin,,,
Q810,label,language,gag,İordaniya,,,
Q810,label,language,gd,Iòrdan,,,
Q810,label,language,gl,Xordania -الأردن,,,
Q810,label,language,gv,Yn Jordaan,,,
Q810,label,language,hak,Yok-tan,,,
Q810,label,language,haw,Ioredāne,,,
Q810,label,language,he,ירדן,,,
Q810,label,language,hi,जॉर्डन,,,
Q810,label,language,hif,Jordan,,,
Q810,label,language,hr,Jordan,,,
Q810,label,language,hsb,Jordaniska,,,
Q810,label,language,ht,Jòdani,,,
Q810,label,language,hu,Jordánia,,,
Q810,label,language,hy,Հորդանան,,,
Q810,label,language,ia,Jordania,,,
Q810,label,language,id,Yordania,,,
Q810,label,language,ie,Jordania,,,
Q810,label,language,ilo,Hordania,,,
Q810,label,language,io,Jordania,,,
Q810,label,language,is,Jórdanía,,,
Q810,label,language,ja,ヨルダン,,,
