Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q917,alias,language,nb,Kongeriket Bhutan,,,
Q917,alias,language,es,Reino de Bután,,,
Q917,alias,language,la,Bhutania,,,
Q917,alias,language,la,Bhutan,,,
Q917,alias,language,pam,Bhutan,,,
Q917,alias,language,zh,不丹王国,,,
Q917,alias,language,zh-hans,不丹王国,,,
Q917,alias,language,zh-hant,不丹王國,,,
Q917,alias,language,zh-cn,不丹王国,,,
Q917,alias,language,zh-sg,不丹王国,,,
Q917,alias,language,zh-my,不丹王国,,,
Q917,alias,language,zh-hk,不丹王國,,,
Q917,alias,language,zh-tw,不丹王國,,,
Q917,alias,language,zh-mo,不丹王國,,,
Q917,alias,language,en,Kingdom of Bhutan,,,
Q917,alias,language,hu,Bhutáni Királyság,,,
Q917,alias,language,new,भूटान,,,
Q917,alias,language,el,Βασίλειο του Μπουτάν,,,
Q917,alias,language,ru,Королевство Бутан,,,
,,,,,,,
Q917,description,language,en,country in Asia,,,
Q917,description,language,de,Staat in Südasien,,,
Q917,description,language,nb,kongedømme,,,
Q917,description,language,ru,Государство в Гималаях,,,
Q917,description,language,fr,pays d'Asie,,,
Q917,description,language,es,país de Asia,,,
Q917,description,language,it,Stato dell'Asia,,,
Q917,description,language,zh,亚洲国家,,,
Q917,description,language,zh-hans,亚洲国家,,,
Q917,description,language,zh-hant,亞洲國家,,,
Q917,description,language,zh-cn,亚洲国家,,,
Q917,description,language,zh-sg,亚洲国家,,,
Q917,description,language,zh-my,亚洲国家,,,
Q917,description,language,zh-hk,亞洲國家,,,
Q917,description,language,zh-tw,亞洲國家,,,
Q917,description,language,zh-mo,亞洲國家,,,
Q917,description,language,ilo,pagilian idiay Asia,,,
Q917,description,language,hi,एशिया में देश,,,
Q917,description,language,nl,land in Azië,,,
Q917,description,language,ja,南アジアに位置する国家,,,
Q917,description,language,pt,país na Ásia,,,
Q917,description,language,sr,држава у јужној Азији,,,
Q917,description,language,sr-ec,држава у јужној Азији,,,
Q917,description,language,sr-el,država u južnoj Aziji,,,
Q917,description,language,hu,állam Dél-Ázsiában,,,
Q917,description,language,el,χώρα της νότιας Ασίας,,,
,,,,,,,
Q917,label,language,en,Bhutan,,,
Q917,label,language,de,Bhutan,,,
Q917,label,language,nb,Bhutan,,,
Q917,label,language,ru,Бутан,,,
Q917,label,language,fr,Bhoutan,,,
Q917,label,language,es,Bután,,,
Q917,label,language,it,Bhutan,,,
Q917,label,language,be-tarask,Бутан,,,
Q917,label,language,la,Butania,,,
Q917,label,language,nan,Bhutan,,,
Q917,label,language,pam,Butan,,,
Q917,label,language,en-ca,Bhutan,,,
Q917,label,language,en-gb,Bhutan,,,
Q917,label,language,nl,Bhutan,,,
Q917,label,language,de-ch,Bhutan,,,
Q917,label,language,nn,Bhutan,,,
Q917,label,language,ace,Bhutan,,,
Q917,label,language,af,Bhoetan,,,
Q917,label,language,am,ቡታን,,,
Q917,label,language,an,Bután,,,
Q917,label,language,ar,بوتان,,,
Q917,label,language,arz,بوتان,,,
Q917,label,language,as,ভূটান,,,
Q917,label,language,ast,Bután,,,
Q917,label,language,az,Butan,,,
Q917,label,language,bar,Bhutan,,,
Q917,label,language,bcl,Butan,,,
Q917,label,language,be,Бутан,,,
Q917,label,language,bg,Бутан,,,
