Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q419,alias,language,sgs,Peru,,,
Q419,alias,language,nan,Peru,,,
Q419,alias,language,nb,Republikken Peru,,,
Q419,alias,language,es,República del Perú,,,
Q419,alias,language,hu,Perui Köztársaság,,,
Q419,alias,language,en,Republic of Peru,,,
Q419,alias,language,en,República del Perú,,,
Q419,alias,language,en,pe,,,
Q419,alias,language,ru,Республика Перу,,,
,,,,,,,
Q419,description,language,en,country in South America,,,
Q419,description,language,fr,pays d'Amérique du Sud,,,
Q419,description,language,es,país de América del Sur,,,
Q419,description,language,it,stato dell'America meridionale,,,
Q419,description,language,de,Staat in Südamerika,,,
Q419,description,language,ru,страна в Южной Америке,,,
Q419,description,language,ilo,pagilian idiay Abagatan nga Amerika,,,
Q419,description,language,nb,land i Sør-Amerika,,,
Q419,description,language,fi,valtio Etelä-Amerikassa,,,
Q419,description,language,cs,stát v Jižní Americe,,,
Q419,description,language,zh-hant,南美洲國家,,,
Q419,description,language,pt,país na América do Sul,,,
Q419,description,language,sr,држава у Јужној Америци,,,
Q419,description,language,sr-ec,држава у Јужној Америци,,,
Q419,description,language,sr-el,država u Južnoj Americi,,,
Q419,description,language,zh-hans,位于南美洲西部的国家,,,
Q419,description,language,he,מדינה בדרום אמריקה,,,
Q419,description,language,hu,állam Dél-Amerikában,,,
Q419,description,language,el,χώρα της Νότιας Αμερικής,,,
Q419,description,language,nl,land in Zuid-Amerika,,,
,,,,,,,
Q419,label,language,en,Peru,,,
Q419,label,language,fr,Pérou,,,
Q419,label,language,ru,Перу,,,
Q419,label,language,es,Perú,,,
Q419,label,language,cbk-zam,Peru,,,
Q419,label,language,be-tarask,Пэру,,,
Q419,label,language,yue,秘魯,,,
Q419,label,language,lzh,祕魯,,,
Q419,label,language,sgs,Perū,,,
Q419,label,language,nan,Perú,,,
Q419,label,language,vro,Peruu,,,
Q419,label,language,mk,Перу,,,
Q419,label,language,de,Peru,,,
Q419,label,language,nl,Peru,,,
Q419,label,language,it,Perù,,,
Q419,label,language,pt,Peru,,,
Q419,label,language,sw,Peru,,,
Q419,label,language,bn,পেরু,,,
Q419,label,language,pl,Peru,,,
Q419,label,language,ab,Перу,,,
Q419,label,language,ace,Pèru,,,
Q419,label,language,af,Peru,,,
Q419,label,language,ak,Peru,,,
Q419,label,language,am,ፔሩ,,,
Q419,label,language,an,Perú,,,
Q419,label,language,ang,Peru,,,
Q419,label,language,ar,بيرو,,,
Q419,label,language,arz,بيرو,,,
Q419,label,language,ast,Perú,,,
Q419,label,language,ay,Piruw,,,
Q419,label,language,az,Peru,,,
Q419,label,language,bar,Peru,,,
Q419,label,language,bcl,Peru,,,
Q419,label,language,be,Перу,,,
Q419,label,language,bg,Перу,,,
Q419,label,language,bi,Peru,,,
Q419,label,language,bm,Peru,,,
Q419,label,language,bo,པེ་རུ།,,,
Q419,label,language,bpy,পেরু,,,
Q419,label,language,br,Perou,,,
Q419,label,language,bs,Peru,,,
Q419,label,language,ca,Perú,,,
Q419,label,language,ceb,Peru,,,
Q419,label,language,ch,Perú,,,
Q419,label,language,ckb,پێروو,,,
Q419,label,language,co,Perù,,,
Q419,label,language,cs,Peru,,,
Q419,label,language,cv,Перу,,,
Q419,label,language,cy,Periw,,,
Q419,label,language,da,Peru,,,
Q419,label,language,diq,Peru,,,
Q419,label,language,dsb,Peru,,,
Q419,label,language,dv,ޕެރޫ,,,
Q419,label,language,ee,Peru,,,
Q419,label,language,el,Περού,,,
Q419,label,language,eo,Peruo,,,
Q419,label,language,et,Peruu,,,
Q419,label,language,eu,Peru,,,
Q419,label,language,ext,Perú,,,
Q419,label,language,fa,پرو,,,
Q419,label,language,fi,Peru,,,
Q419,label,language,fo,Peru,,,
Q419,label,language,frp,Pèrou,,,
Q419,label,language,frr,Peruu,,,
Q419,label,language,fy,Perû,,,
Q419,label,language,ga,Peiriú,,,
Q419,label,language,gag,Peru,,,
Q419,label,language,gd,Pearù,,,
Q419,label,language,gl,Perú,,,
Q419,label,language,gn,Perũ,,,
Q419,label,language,got,𐍀𐌰𐌹𐍂𐌿,,,
Q419,label,language,gu,પેરુ,,,
Q419,label,language,gv,Yn Pheroo,,,
Q419,label,language,hak,Pi-lû,,,
Q419,label,language,he,פרו,,,
Q419,label,language,hi,पेरू,,,
Q419,label,language,hif,Peru,,,
Q419,label,language,hr,Peru,,,
Q419,label,language,hsb,Peru,,,
Q419,label,language,ht,Pewou,,,
Q419,label,language,hu,Peru,,,
Q419,label,language,hy,Պերու,,,
Q419,label,language,ia,Peru,,,
Q419,label,language,id,Peru,,,
Q419,label,language,ie,Perú,,,
Q419,label,language,ilo,Peru,,,
Q419,label,language,io,Peru,,,
Q419,label,language,is,Perú,,,
Q419,label,language,iu,ᐱᕉ,,,
Q419,label,language,ja,ペルー,,,
Q419,label,language,jbo,perus,,,
Q419,label,language,jv,Peru,,,
Q419,label,language,ka,პერუ,,,
Q419,label,language,kaa,Peru,,,
Q419,label,language,kk,Перу,,,
