Entity,Group,Value Name,Value Type,Value Position,Value,Rank,Start Time,End Time
Q869,alias,language,nb,1,Kongeriket Thailand,,,
Q869,alias,language,nb,2,Siam,,,
Q869,alias,language,es,1,Reino de Tailandia,,,
Q869,alias,language,fr,1,Royaume de Thaïlande,,,
Q869,alias,language,fr,2,Thailande,,,
Q869,alias,language,it,1,Tailandia,,,
Q869,alias,language,it,2,Regno di Thailandia,,,
Q869,alias,language,it,3,Siam,,,
Q869,alias,language,ko,1,태국,,,
Q869,alias,language,ko,2,타이 왕국,,,
Q869,alias,language,de,1,Königreich Thailand,,,
Q869,alias,language,de,2,Ratcha Anachak Thai,,,
Q869,alias,language,en,1,Kingdom of Thailand,,,
Q869,alias,language,en,2,th,,,
Q869,alias,language,th,1,Thailand,,,
Q869,alias,language,th,2,ไทยแลนด์,,,
Q869,alias,language,th,3,ราชอาณาจักรไทย,,,
Q869,alias,language,th,4,Kingdom of Thailand,,,
Q869,alias,language,ja,1,タイ,,,
Q869,alias,language,zh-hk,1,泰王國,,,
Q869,alias,language,hu,1,Thaiföldi Királyság,,,
Q869,alias,language,bn,1,থাইরাজ্য,,,
Q869,alias,language,bn,2,তাইল্যান্ড,,,
Q869,alias,language,scn,1,Tailandia,,,
Q869,alias,language,el,1,Βασίλειο της Ταϊλάνδης,,,
Q869,alias,language,el,2,Σιάμ,,,
Q869,alias,language,uk,1,Королівство Таїланд,,,
Q869,alias,language,gl,1,Reino de Tailandia,,,
Q869,alias,language,ru,1,Королевство Таиланд,,,
Q869,alias,language,vi,1,Vương quốc Thái Lan,,,
Q869,alias,language,vi,2,th,,,
Q869,alias,language,eo,1,Tajio,,,
Q869,alias,language,eo,2,Tajujo,,,
,,,,,,,,
Q869,description,language,en,,country in Asia,,,
Q869,description,language,ru,,государство в Юго-Восточной Азии,,,
Q869,description,language,nb,,land i Sørøst-Asia,,,
Q869,description,language,es,,país de Asia,,,
Q869,description,language,fr,,pays d’Asie du sud,,,
Q869,description,language,it,,stato del sud-est asiatico,,,
Q869,description,language,ko,,동남아시아의 나라.,,,
Q869,description,language,de,,Staat in Südostasien,,,
Q869,description,language,ilo,,pagilian idiay Abagatan a daya nga Asia,,,
Q869,description,language,ja,,東南アジアに位置する国家,,,
Q869,description,language,sl,,država v jugovzhodni Aziji,,,
Q869,description,language,sr,,држава у југоисточној Азији,,,
Q869,description,language,sr-ec,,држава у југоисточној Азији,,,
Q869,description,language,sr-el,,država u jugoistočnoj Aziji,,,
Q869,description,language,zh-hans,,东南亚国家,,,
Q869,description,language,zh-hk,,東南亞國家,,,
Q869,description,language,zh-tw,,東南亞國家,,,
Q869,description,language,zh-cn,,东南亚国家,,,
Q869,description,language,zh,,东南亚国家,,,
Q869,description,language,hu,,állam Délkelet-Ázsiában,,,
Q869,description,language,sv,,land i Asien,,,
Q869,description,language,bn,,এশিয়ার দেশ,,,
Q869,description,language,scn,,paisi di l'Àsia,,,
Q869,description,language,el,,χώρα της νοτιοανατολικής Ασιας,,,
Q869,description,language,uk,,"країна в Південно-Східній Азії, розташована на півостровах Індокитай і Малакка",,,
Q869,description,language,gl,,país de Asia,,,
Q869,description,language,la,,civitas Asiae,,,
Q869,description,language,nl,,land in Azië,,,
Q869,description,language,vi,,quốc gia ở châu Á,,,
,,,,,,,,
Q869,label,language,en,,Thailand,,,
Q869,label,language,es,,Tailandia,,,
Q869,label,language,ru,,Таиланд,,,
Q869,label,language,fr,,Thaïlande,,,
Q869,label,language,nb,,Thailand,,,
Q869,label,language,en-ca,,Thailand,,,
Q869,label,language,en-gb,,Thailand,,,
Q869,label,language,nl,,Thailand,,,
