Entity,Group,Value Name,Value Type,Value,Rank,Start Time,End Time
Q1042,alias,language,en,Republic of Seychelles,,,
Q1042,alias,language,fr,République des Seychelles,,,
Q1042,alias,language,ru,Сейшельские острова,,,
Q1042,alias,language,ru,Республика Сейшельские Острова,,,
Q1042,alias,language,pl,Republika Seszeli,,,
Q1042,alias,language,be-tarask,Сэйшэльскія выспы,,,
Q1042,alias,language,nan,Seychelles,,,
Q1042,alias,language,de,SYC,,,
Q1042,alias,language,de,Republik der Seychellen,,,
Q1042,alias,language,de,Seschellen,,,
Q1042,alias,language,de,Republik Seychellen,,,
Q1042,alias,language,nb,Republikken Seychellene,,,
Q1042,alias,language,hu,Seychelle-szigeteki Köztársaság,,,
Q1042,alias,language,es,República de las Seychelles,,,
,,,,,,,
Q1042,description,language,en,island country to the East of Africa,,,
Q1042,description,language,fr,"archipel, pays d'Afrique",,,
Q1042,description,language,es,país de África,,,
Q1042,description,language,it,stato insulare nell'Oceano indiano,,,
Q1042,description,language,ru,страна в Африке,,,
Q1042,description,language,de,Inselstaat im Indischen Ozean,,,
Q1042,description,language,ilo,isla a pagilian idiay Daya nga Aprika,,,
Q1042,description,language,nb,afrikansk øystat i Indiahavet,,,
Q1042,description,language,fa,کشوری جزیره ای در خاور آفریقا,,,
Q1042,description,language,yi,אינזל לאנד אין אינדישן אקעאן,,,
Q1042,description,language,zh-hans,非洲国家,,,
Q1042,description,language,sr,острвска земља на истоку Африке,,,
Q1042,description,language,sr-ec,острвска земља на истоку Африке,,,
Q1042,description,language,sr-el,ostrvska zemlja na istoku Afrike,,,
Q1042,description,language,hu,szigetállam Délkelet-Afrikában,,,
Q1042,description,language,nl,land in Afrika,,,
,,,,,,,
Q1042,label,language,en,Seychelles,,,
Q1042,label,language,fr,Seychelles,,,
Q1042,label,language,ru,Сейшелы,,,
Q1042,label,language,es,Seychelles,,,
Q1042,label,language,en-ca,Seychelles,,,
Q1042,label,language,en-gb,Seychelles,,,
Q1042,label,language,nl,Seychellen,,,
Q1042,label,language,de,Seychellen,,,
Q1042,label,language,de-ch,Seychellen,,,
Q1042,label,language,pt,Seychelles,,,
Q1042,label,language,pt-br,Seychelles,,,
Q1042,label,language,da,Seychellerne,,,
Q1042,label,language,sw,Shelisheli,,,
Q1042,label,language,pl,Seszele,,,
Q1042,label,language,af,Seychelle,,,
Q1042,label,language,am,ሲሸልስ,,,
Q1042,label,language,an,Seychelles,,,
Q1042,label,language,ar,سيشيل,,,
Q1042,label,language,arz,سيشيل,,,
Q1042,label,language,ast,Seixeles,,,
Q1042,label,language,az,Seyşel adaları,,,
Q1042,label,language,bcl,Seytsilyes,,,
Q1042,label,language,be,Сейшэльскія Астравы,,,
Q1042,label,language,bg,Сейшели,,,
Q1042,label,language,bjn,Seychelles,,,
Q1042,label,language,bm,Seshel,,,
Q1042,label,language,bn,সেশেল,,,
Q1042,label,language,bo,སེ་ཞེལ།,,,
Q1042,label,language,bpy,সেইশেল দ্বীপপুঞ্জ,,,
Q1042,label,language,br,Sechelez,,,
Q1042,label,language,bs,Sejšeli,,,
Q1042,label,language,ca,Seychelles,,,
Q1042,label,language,ce,Сейшелан гlайреш,,,
Q1042,label,language,ceb,Seychelles,,,
Q1042,label,language,ckb,سیشێل,,,
Q1042,label,language,cs,Seychely,,,
Q1042,label,language,cv,Сейшел утравĕсем,,,
Q1042,label,language,cy,Seychelles,,,
Q1042,label,language,diq,Seyşeli,,,
Q1042,label,language,dv,ތޭންގަދީބު,,,
Q1042,label,language,el,Σεϋχέλλες,,,
Q1042,label,language,eo,Sejŝeloj,,,
Q1042,label,language,et,Seišellid,,,
Q1042,label,language,eu,Seychelleak,,,
Q1042,label,language,ext,Seychelles,,,
Q1042,label,language,fa,سیشل,,,
Q1042,label,language,fi,Seychellit,,,
Q1042,label,language,fo,Seyskelloyggjar,,,
Q1042,label,language,frp,Sêch·èles,,,
Q1042,label,language,fy,Seysjellen,,,
Q1042,label,language,ga,Na Séiséil,,,
Q1042,label,language,gd,Na h-Eileanan Sheiseall,,,
Q1042,label,language,gl,Seixeles - Seychelles,,,
Q1042,label,language,gv,Ny h-Ellanyn Heshell,,,
Q1042,label,language,he,סיישל,,,
Q1042,label,language,hi,सेशेल्स,,,
Q1042,label,language,hif,Seychelles,,,
Q1042,label,language,hr,Sejšeli,,,
Q1042,label,language,ht,Sechèl,,,
Q1042,label,language,hu,Seychelle-szigetek,,,
Q1042,label,language,ia,Seychelles,,,
Q1042,label,language,id,Seychelles,,,
Q1042,label,language,ie,Seychelles,,,
Q1042,label,language,ilo,Seychelles,,,
Q1042,label,language,io,Seycheli,,,
Q1042,label,language,is,Seychelles-eyjar,,,
Q1042,label,language,it,Seychelles,,,
Q1042,label,language,ja,セーシェル,,,
Q1042,label,language,jv,Seychelles,,,
Q1042,label,language,ka,სეიშელის კუნძულები,,,
Q1042,label,language,kg,Seychell,,,
Q1042,label,language,kk,Сейшель Аралдары,,,
Q1042,label,language,kn,ಸೆಶೆಲ್ಸ್,,,
Q1042,label,language,ko,세이셸,,,
Q1042,label,language,ku,Seyşel,,,
Q1042,label,language,kw,Seychellys,,,
Q1042,label,language,la,Insulae Seisellenses,,,
Q1042,label,language,lb,Seychellen,,,
Q1042,label,language,li,Seychelle,,,
Q1042,label,language,lij,Seychelles,,,
Q1042,label,language,lmo,Seychelles,,,
Q1042,label,language,ln,Seyshel,,,
Q1042,label,language,lt,Seišeliai,,,
Q1042,label,language,lv,Seišelas,,,
Q1042,label,language,mg,Seychelles,,,
Q1042,label,language,mhr,Сейшел-влак,,,
Q1042,label,language,mk,Сејшели,,,
Q1042,label,language,ml,സെയ് ഷെൽസ്,,,
Q1042,label,language,mr,सेशेल्स,,,
Q1042,label,language,ms,Seychelles,,,
Q1042,label,language,mt,Seychelles,,,
Q1042,label,language,my,ဆေးရှဲနိုင်ငံ,,,
Q1042,label,language,nah,Seychelles,,,
Q1042,label,language,nds,Seychellen,,,
Q1042,label,language,nds-nl,Seychellen,,,
Q1042,label,language,nn,Seychellane,,,
Q1042,label,language,nov,Seyshels,,,
Q1042,label,language,nso,Seychelles,,,
Q1042,label,language,nv,Seishel,,,
Q1042,label,language,oc,Seichèlas,,,
Q1042,label,language,or,ସେସେଲଜ,,,
Q1042,label,language,os,Сейшелтæ,,,
Q1042,label,language,pam,Seychelles,,,
Q1042,label,language,pih,Sieshels,,,
Q1042,label,language,pms,Seychelles,,,
Q1042,label,language,pnb,سشلز,,,
Q1042,label,language,ps,سیشل,,,
Q1042,label,language,qu,Sichillakuna,,,
Q1042,label,language,rm,Seychellas,,,
Q1042,label,language,ro,Seychelles,,,
Q1042,label,language,rw,Seyishele,,,
Q1042,label,language,sa,सेशेल,,,
Q1042,label,language,sah,Сейшеллар,,,
Q1042,label,language,sc,Seychelles,,,
Q1042,label,language,scn,Seicelli,,,
Q1042,label,language,sco,Seychelles,,,
Q1042,label,language,se,Seychellsullot,,,
Q1042,label,language,sg,Sëyshêle,,,
Q1042,label,language,sh,Sejšeli,,,
Q1042,label,language,sk,Seychely,,,
Q1042,label,language,sl,Sejšeli,,,
Q1042,label,language,sn,Seychelles,,,
Q1042,label,language,so,Seyshelles,,,
Q1042,label,language,sq,Sejshellet,,,
Q1042,label,language,sr,Сејшели,,,
Q1042,label,language,ss,ISeyishelesi,,,
Q1042,label,language,stq,Seychelle,,,
Q1042,label,language,su,Seychéll,,,
Q1042,label,language,sv,Seychellerna,,,
Q1042,label,language,ta,சீசெல்சு,,,
Q1042,label,language,tg,Ҷазираҳои Сейшел,,,
Q1042,label,language,th,ประเทศเซเชลส์,,,
Q1042,label,language,tl,Seychelles,,,
Q1042,label,language,tr,Seyşeller,,,
Q1042,label,language,ts,Seychelles,,,
